#Longitud de onda =  476  nm				Anchura de pulso =  150  nm
 Iteracion  E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  3861.0     0.116651     0.301030    7.075756e-02   3.270876e-01    3.568947e-10     1.148019e-09      4.835635e-10       1.090064e-09   
  3862.0     0.136383     0.292002    9.182572e-02   3.248511e-01    4.341244e-10     1.091083e-09      5.507823e-10       1.045954e-09   
  3863.0     0.154556     0.284972    1.131082e-01   3.189751e-01    5.059640e-10     1.032146e-09      6.159198e-10       9.906599e-10   
  3864.0     0.171685     0.278509    1.341358e-01   3.103529e-01    5.710454e-10     9.769526e-10      6.790440e-10       9.211272e-10   
  3865.0     0.188508     0.269813    1.542070e-01   3.011314e-01    6.304981e-10     9.226693e-10      7.378813e-10       8.431204e-10   
  3866.0     0.205236     0.257421    1.731166e-01   2.920733e-01    6.861692e-10     8.626079e-10      7.895844e-10       7.665958e-10   
  3867.0     0.221346     0.242464    1.913143e-01   2.814727e-01    7.382213e-10     7.949966e-10      8.332158e-10       6.966681e-10   
  3868.0     0.236144     0.227147    2.093185e-01   2.668263e-01    7.847162e-10     7.262226e-10      8.702992e-10       6.298033e-10   
  3869.0     0.249476     0.212127    2.270205e-01   2.474777e-01    8.236364e-10     6.649512e-10      9.028703e-10       5.592253e-10   
  3870.0     0.261818     0.195657    2.436347e-01   2.253957e-01    8.551532e-10     6.134075e-10      9.311449e-10       4.835866e-10   
  3871.0     0.273656     0.175434    2.583570e-01   2.032499e-01    8.816704e-10     5.651963e-10      9.533245e-10       4.094513e-10   
  3872.0     0.284818     0.151173    2.710317e-01   1.818538e-01    9.055657e-10     5.120189e-10      9.677370e-10       3.448461e-10   
  3873.0     0.294503     0.125131    2.821207e-01   1.597160e-01    9.270273e-10     4.520750e-10      9.749797e-10       2.908129e-10   
  3874.0     0.301973     0.100010    2.920210e-01   1.351549e-01    9.442763e-10     3.911610e-10      9.777166e-10       2.400880e-10   
  3875.0     0.307182     0.076477    3.004820e-01   1.086570e-01    9.558892e-10     3.353846e-10      9.783098e-10       1.843762e-10   
  3876.0     0.310675     0.052953    3.067621e-01   8.289382e-02    9.626708e-10     2.834901e-10      9.767956e-10       1.224461e-10   
  3877.0     0.312875     0.027866    3.103643e-01   6.033769e-02    9.670225e-10     2.272091e-10      9.713453e-10       6.041589e-11   
  3878.0     0.313548     0.001884    3.115622e-01   4.101362e-02    9.704651e-10     1.593873e-10      9.606696e-10       4.050189e-12   
  3879.0     0.312022    -0.022314    3.111484e-01   2.278228e-02    9.719802e-10     8.122404e-11      9.457378e-10      -4.848265e-11   
  3880.0     0.307935    -0.042519    3.096744e-01   3.827231e-03    9.689645e-10     8.937613e-13      9.289330e-10      -1.054456e-10   
  3881.0     0.301699    -0.059085    3.069941e-01  -1.534748e-02    9.597860e-10    -7.491357e-11      9.115454e-10      -1.731101e-10   
  3882.0     0.294184    -0.074381    3.025915e-01  -3.256087e-02    9.452133e-10    -1.473989e-10      8.923162e-10      -2.490869e-10   
  3883.0     0.285944    -0.090222    2.963260e-01  -4.652655e-02    9.272181e-10    -2.231339e-10      8.686209e-10      -3.245649e-10   
  3884.0     0.276816    -0.106023    2.887739e-01  -5.854681e-02    9.064914e-10    -3.054212e-10      8.390480e-10      -3.930384e-10   
  3885.0     0.266309    -0.119671    2.807832e-01  -7.146234e-02    8.814049e-10    -3.889793e-10      8.046294e-10      -4.561454e-10   
  3886.0     0.254350    -0.130134    2.727092e-01  -8.694816e-02    8.495832e-10    -4.638314e-10      7.674437e-10      -5.204005e-10   
  3887.0     0.241554    -0.138946    2.641449e-01  -1.040298e-01    8.104278e-10    -5.243503e-10      7.281493e-10      -5.884710e-10   
  3888.0     0.228737    -0.148935    2.544309e-01  -1.203799e-01    7.658942e-10    -5.738431e-10      6.851558e-10      -6.545568e-10   
  3889.0     0.216160    -0.161508    2.433929e-01  -1.349609e-01    7.186928e-10    -6.198560e-10      6.363642e-10      -7.090113e-10   
  3890.0     0.203335    -0.175396    2.315139e-01  -1.491400e-01    6.698518e-10    -6.653649e-10      5.816231e-10      -7.473609e-10   
  3891.0     0.189591    -0.188169    2.193637e-01  -1.650643e-01    6.182485e-10    -7.054120e-10      5.232566e-10      -7.741111e-10   
  3892.0     0.174794    -0.198871    2.069133e-01  -1.830595e-01    5.625770e-10    -7.328176e-10      4.640897e-10      -7.973260e-10   
  3893.0     0.159452    -0.208920    1.934903e-01  -2.008809e-01    5.035794e-10    -7.467517e-10      4.050777e-10      -8.198809e-10   
  3894.0     0.144107    -0.220312    1.784380e-01  -2.156613e-01    4.440757e-10    -7.548125e-10      3.450608e-10      -8.368298e-10   
  3895.0     0.128683    -0.233088    1.617837e-01  -2.264968e-01    3.867040e-10    -7.662373e-10      2.828588e-10      -8.416743e-10   
  3896.0     0.112506    -0.244840    1.442070e-01  -2.349288e-01    3.317588e-10    -7.834153e-10      2.193880e-10      -8.346644e-10   
  3897.0     0.095002    -0.252823    1.263535e-01  -2.428529e-01    2.774182e-10    -8.006962e-10      1.574592e-10      -8.240349e-10   
  3898.0     0.076315    -0.256459    1.082387e-01  -2.501549e-01    2.220862e-10    -8.116223e-10      9.942301e-11      -8.186833e-10   
  3899.0     0.057207    -0.257559    8.938551e-02  -2.546607e-01    1.663123e-10    -8.166452e-10      4.516370e-11      -8.200275e-10   
  3900.0     0.038335    -0.258086    6.954022e-02  -2.544710e-01    1.122252e-10    -8.229101e-10     -7.419884e-12      -8.216759e-10   
  3901.0     0.019697    -0.257893    4.918223e-02  -2.501634e-01    6.111943e-11    -8.363079e-10     -5.997486e-11      -8.171351e-10   
  3902.0     0.000833    -0.254907    2.926255e-02  -2.444696e-01    1.184395e-11    -8.543978e-10     -1.119196e-10      -8.071489e-10   
  3903.0    -0.018446    -0.247546    1.043503e-02  -2.397454e-01   -3.821489e-11    -8.679188e-10     -1.612209e-10      -7.987131e-10   
  3904.0    -0.037608    -0.236766   -7.407974e-03  -2.359206e-01   -9.055897e-11    -8.693836e-10     -2.068398e-10      -7.968582e-10   
  3905.0    -0.055722    -0.225468   -2.481161e-02  -2.310889e-01   -1.441340e-10    -8.596411e-10     -2.501512e-10      -7.981515e-10   
  3906.0    -0.072237    -0.215889   -4.200982e-02  -2.240453e-01   -1.965249e-10    -8.455048e-10     -2.937463e-10      -7.930628e-10   
  3907.0    -0.087382    -0.207720   -5.856905e-02  -2.159802e-01   -2.464643e-10    -8.311878e-10     -3.388534e-10      -7.748009e-10   
  3908.0    -0.101774    -0.198936   -7.381172e-02  -2.094605e-01   -2.949293e-10    -8.129467e-10     -3.841131e-10      -7.452627e-10   
  3909.0    -0.115666    -0.188393   -8.755877e-02  -2.057701e-01   -3.436470e-10    -7.828274e-10     -4.269939e-10      -7.118518e-10   
  3910.0    -0.128650    -0.177336   -1.003802e-01  -2.034725e-01   -3.926455e-10    -7.375269e-10     -4.663038e-10      -6.787555e-10   
  3911.0    -0.140124    -0.168181   -1.130688e-01  -1.997569e-01   -4.395392e-10    -6.827983e-10     -5.030906e-10      -6.422092e-10   
  3912.0    -0.150024    -0.161858   -1.258875e-01  -1.931420e-01   -4.813739e-10    -6.285758e-10     -5.389844e-10      -5.949126e-10   
  3913.0    -0.158998    -0.156614   -1.383830e-01  -1.846651e-01   -5.171056e-10    -5.799569e-10     -5.738160e-10      -5.348217e-10   
  3914.0    -0.167833    -0.149583   -1.499492e-01  -1.763266e-01   -5.481018e-10    -5.336041e-10     -6.051380e-10      -4.687499e-10   
  3915.0    -0.176717    -0.139481   -1.605162e-01  -1.685301e-01   -5.761827e-10    -4.832541e-10     -6.302309e-10      -4.067650e-10   
  3916.0    -0.185137    -0.127565   -1.706107e-01  -1.593368e-01   -6.013604e-10    -4.281862e-10     -6.484911e-10      -3.532579e-10   
  3917.0    -0.192479    -0.115893   -1.807199e-01  -1.463862e-01   -6.217414e-10    -3.753343e-10     -6.616813e-10      -3.041276e-10   
  3918.0    -0.198701    -0.104801   -1.906479e-01  -1.294387e-01   -6.356986e-10    -3.326309e-10     -6.718153e-10      -2.529236e-10   
  3919.0    -0.204327    -0.092384   -1.995690e-01  -1.108085e-01   -6.439448e-10    -3.006973e-10     -6.789839e-10      -1.991375e-10   
  3920.0    -0.209785    -0.076564   -2.067363e-01  -9.320829e-02   -6.492289e-10    -2.718481e-10     -6.814694e-10      -1.495652e-10   
  3921.0    -0.214807    -0.057515   -2.120994e-01  -7.730259e-02   -6.539223e-10    -2.375511e-10     -6.780000e-10      -1.112000e-10   
  3922.0    -0.218558    -0.037832   -2.161857e-01  -6.156191e-02   -6.580341e-10    -1.964219e-10     -6.696677e-10      -8.333276e-11   
  3923.0    -0.220370    -0.020216   -2.193934e-01  -4.451451e-02   -6.597272e-10    -1.543060e-10     -6.593786e-10      -5.745750e-11   
  3924.0    -0.220316    -0.005129   -2.214761e-01  -2.690023e-02   -6.577163e-10    -1.165709e-10     -6.493609e-10      -2.521871e-11   
  3925.0    -0.219014     0.009102   -2.217868e-01  -1.134056e-02   -6.529111e-10    -8.113956e-11     -6.393520e-10       1.399617e-11   
  3926.0    -0.216902     0.023922   -2.200202e-01   1.680831e-04   -6.475067e-10    -3.996891e-11     -6.273588e-10       5.380509e-11   
  3927.0    -0.213764     0.038529   -2.166506e-01   8.263585e-03   -6.425027e-10     1.248918e-11     -6.121246e-10       8.890143e-11   
  3928.0    -0.209031     0.050433   -2.125792e-01   1.557133e-02   -6.363534e-10     7.291244e-11     -5.946136e-10       1.215508e-10   
  3929.0    -0.202529     0.058009   -2.083566e-01   2.408637e-02   -6.262532e-10     1.317094e-10     -5.769129e-10       1.593702e-10   
  3930.0    -0.194843     0.062318   -2.037977e-01   3.337458e-02   -6.107328e-10     1.818759e-10     -5.597612e-10       2.067258e-10   
  3931.0    -0.186903     0.066189   -1.983822e-01   4.148007e-02   -5.908367e-10     2.247031e-10     -5.414214e-10       2.590504e-10   
  3932.0    -0.179205     0.071540   -1.919872e-01   4.749343e-02   -5.686825e-10     2.663814e-10     -5.191768e-10       3.063052e-10   
  3933.0    -0.171493     0.077759   -1.851445e-01   5.294000e-02   -5.450218e-10     3.093988e-10     -4.919090e-10       3.420077e-10   
  3934.0    -0.163220     0.082839   -1.785341e-01   6.042795e-02   -5.184782e-10     3.482422e-10     -4.610449e-10       3.682852e-10   
  3935.0    -0.154273     0.085961   -1.722585e-01   7.096842e-02   -4.873048e-10     3.742279e-10     -4.289136e-10       3.917323e-10   
  3936.0    -0.145177     0.088688   -1.656869e-01   8.283401e-02   -4.517560e-10     3.843737e-10     -3.963303e-10       4.147660e-10   
  3937.0    -0.136543     0.093422   -1.580510e-01   9.318592e-02   -4.144772e-10     3.847831e-10     -3.620321e-10       4.319989e-10   
  3938.0    -0.128373     0.100777   -1.491674e-01   1.007369e-01   -3.784356e-10     3.848530e-10     -3.245669e-10       4.356664e-10   
  3939.0    -0.119982     0.108693   -1.395312e-01   1.066226e-01   -3.445515e-10     3.884410e-10     -2.845575e-10       4.242939e-10   
  3940.0    -0.110636     0.114278   -1.297012e-01   1.126058e-01   -3.115069e-10     3.913390e-10     -2.448394e-10       4.052068e-10   
  3941.0    -0.100251     0.116438   -1.196628e-01   1.186250e-01   -2.778611e-10     3.875485e-10     -2.082485e-10       3.880522e-10   
  3942.0    -0.089407     0.116517   -1.088688e-01   1.224058e-01   -2.441286e-10     3.773409e-10     -1.753672e-10       3.761387e-10   
  3943.0    -0.078695     0.116329   -9.692314e-02   1.216151e-01   -2.125353e-10     3.681792e-10     -1.445857e-10       3.647115e-10   
  3944.0    -0.068110     0.115789   -8.416533e-02   1.162731e-01   -1.847081e-10     3.673403e-10     -1.143509e-10       3.477798e-10   
  3945.0    -0.057150     0.112742   -7.151567e-02   1.088375e-01   -1.598095e-10     3.741078e-10     -8.513626e-11       3.259064e-10   
  3946.0    -0.045518     0.105233   -5.972916e-02   1.018555e-01   -1.351781e-10     3.799625e-10     -5.899645e-11       3.063822e-10   
  3947.0    -0.033651     0.093771   -4.884056e-02   9.568242e-02   -1.088503e-10     3.766500e-10     -3.720875e-11       2.955106e-10   
  3948.0    -0.022491     0.081132   -3.837380e-02   8.866726e-02   -8.132077e-11     3.635888e-10     -1.859398e-11       2.913300e-10   
  3949.0    -0.012719     0.069875   -2.806541e-02   7.953116e-02   -5.472205e-11     3.468530e-10     -3.978687e-13       2.847249e-10   
  3950.0    -0.004257     0.060197   -1.830158e-02   6.929372e-02   -3.037896e-11     3.310865e-10      1.913965e-11       2.678936e-10   
  3951.0     0.003457     0.050353   -9.785108e-03   6.059817e-02   -7.427025e-12     3.133296e-10      3.922094e-11       2.412645e-10   
  3952.0     0.010724     0.039127   -2.789251e-03   5.511257e-02    1.599429e-11     2.856230e-10      5.755161e-11       2.116484e-10   
  3953.0     0.017197     0.027604    3.189276e-03   5.178610e-02    4.027381e-11     2.437088e-10      7.283248e-11       1.838717e-10   
  3954.0     0.022269     0.018282    8.988151e-03   4.784511e-02    6.329326e-11     1.924694e-10      8.597353e-11       1.551205e-10   
  3955.0     0.025802     0.012464    1.500355e-02   4.148569e-02    8.201021e-11     1.421682e-10      9.873288e-11       1.182249e-10   
  3956.0     0.028407     0.008735    2.089267e-02   3.341363e-02    9.503495e-11     9.939325e-11      1.112942e-10       7.036343e-11   
  3957.0     0.030940     0.004212    2.605070e-02   2.564451e-02    1.035095e-10     6.224607e-11      1.214669e-10       1.771779e-11   
  3958.0     0.033737    -0.002724    3.032627e-02   1.894064e-02    1.094220e-10     2.469572e-11      1.264570e-10      -2.911239e-11   
  3959.0     0.036391    -0.011106    3.418951e-02   1.172691e-02    1.132379e-10    -1.487962e-11      1.253844e-10      -6.422120e-11   
  3960.0     0.038283    -0.018792    3.816732e-02   1.713252e-03    1.134389e-10    -5.042101e-11      1.199107e-10      -9.047510e-11   
  3961.0     0.039291    -0.025032    4.216176e-02  -1.149634e-02    1.084639e-10    -7.388149e-11      1.123579e-10      -1.144340e-10   
  3962.0     0.039898    -0.031349    4.540296e-02  -2.562453e-02    9.892243e-11    -8.380344e-11      1.033806e-10      -1.378358e-10   
  3963.0     0.040593    -0.039766    4.711035e-02  -3.764407e-02    8.762538e-11    -8.748125e-11      9.169964e-11      -1.550000e-10   
  3964.0     0.041227    -0.050284    4.717551e-02  -4.638771e-02    7.731544e-11    -9.423422e-11      7.614497e-11      -1.590148e-10   
  3965.0     0.041045    -0.060375    4.615684e-02  -5.310798e-02    6.845508e-11    -1.068300e-10      5.773448e-11      -1.499830e-10   
  3966.0     0.039375    -0.067097    4.461521e-02  -5.947212e-02    5.937220e-11    -1.200465e-10      3.945673e-11      -1.362797e-10   
  3967.0     0.036272    -0.069626    4.252346e-02  -6.524152e-02    4.853766e-11    -1.276461e-10      2.389728e-11      -1.272382e-10   
  3968.0     0.032434    -0.069563    3.939264e-02  -6.820748e-02    3.647671e-11    -1.299949e-10      1.118246e-11      -1.248879e-10   
  3969.0     0.028494    -0.068767    3.497271e-02  -6.649212e-02    2.524715e-11    -1.339379e-10     -6.098757e-13      -1.233843e-10   
  3970.0     0.024466    -0.067123    2.975508e-02  -6.073618e-02    1.607966e-11    -1.450079e-10     -1.305676e-11      -1.165028e-10   
  3971.0     0.019927    -0.062683    2.470983e-02  -5.378393e-02    7.790014e-12    -1.604316e-10     -2.560299e-11      -1.049415e-10   
  3972.0     0.014725    -0.054039    2.051216e-02  -4.814672e-02   -2.240130e-12    -1.706436e-10     -3.627870e-11      -9.548490e-11   
  3973.0     0.009423    -0.042331    1.706300e-02  -4.390291e-02   -1.548243e-11    -1.679183e-10     -4.408519e-11      -9.298554e-11   
  3974.0     0.004967    -0.030658    1.379532e-02  -3.921100e-02   -3.078377e-11    -1.530935e-10     -5.039128e-11      -9.397413e-11   
  3975.0     0.001913    -0.021448    1.041699e-02  -3.279653e-02   -4.552365e-11    -1.334243e-10     -5.774382e-11      -8.903533e-11   
  3976.0     0.000009    -0.014534    7.280604e-03  -2.566116e-02   -5.812684e-11    -1.141374e-10     -6.729454e-11      -7.166591e-11   
  3977.0    -0.001419    -0.007918    4.985058e-03  -2.013171e-02   -6.922655e-11    -9.296721e-11     -7.755998e-11      -4.433649e-11   
  3978.0    -0.002717    -0.000342    3.653924e-03  -1.727343e-02   -8.026910e-11    -6.362080e-11     -8.582286e-11      -1.545206e-11   
  3979.0    -0.003582     0.007162    2.692709e-03  -1.549310e-02   -9.114513e-11    -2.435458e-11     -9.066947e-11       9.354637e-12   
  3980.0    -0.003508     0.012413    1.314604e-03  -1.190262e-02   -9.950414e-11     1.778992e-11     -9.296881e-11       3.216068e-11   
  3981.0    -0.002490     0.014651   -7.053549e-04  -5.054170e-03   -1.025975e-10     5.194445e-11     -9.431342e-11       5.868023e-11   
  3982.0    -0.001200     0.015701   -2.838942e-03   3.816016e-03   -9.975615e-11     7.254339e-11     -9.470130e-11       8.978192e-11   
  3983.0    -0.000412     0.018386   -4.368409e-03   1.229647e-02   -9.289902e-11     8.309800e-11     -9.206245e-11       1.180421e-10   
  3984.0    -0.000282     0.023829   -5.093635e-03   1.937455e-02   -8.455902e-11     9.081943e-11     -8.423026e-11       1.333856e-10   
  3985.0    -0.000231     0.030460   -5.428484e-03   2.627249e-02   -7.554988e-11     9.807788e-11     -7.129307e-11       1.320484e-10   
  3986.0     0.000432     0.035752   -5.802307e-03   3.465759e-02   -6.474347e-11     9.997490e-11     -5.581410e-11       1.194556e-10   
  3987.0     0.001823     0.038787   -6.040215e-03   4.421099e-02   -5.111378e-11     9.057327e-11     -4.066724e-11       1.040775e-10   
  3988.0     0.003451     0.040890   -5.421683e-03   5.226177e-02   -3.573559e-11     7.086376e-11     -2.676809e-11       8.894010e-11   
  3989.0     0.004848     0.043706   -3.382780e-03   5.598122e-02   -2.147011e-11     4.958812e-11     -1.305853e-11       6.985962e-11   
  3990.0     0.006158     0.046864   -1.257347e-04   5.487068e-02   -1.057877e-11     3.571063e-11      1.350483e-12       4.209125e-11   
  3991.0     0.008016     0.047858    3.511071e-03   5.094567e-02   -2.770029e-12     3.035893e-11      1.530671e-11       7.910983e-12   
  3992.0     0.010832     0.044361    6.784243e-03   4.647748e-02    4.246208e-12     2.669077e-11      2.613783e-11      -2.339554e-11   
  3993.0     0.014242     0.036559    9.603662e-03   4.175053e-02    1.228643e-11     1.769230e-11      3.207575e-11      -4.345049e-11   
  3994.0     0.017325     0.027034    1.234200e-02   3.523338e-02    2.092354e-11     3.481126e-12      3.400000e-11      -5.231975e-11   
  3995.0     0.019362     0.018342    1.513528e-02   2.591540e-02    2.824985e-11    -9.645898e-12      3.460762e-11      -5.768525e-11   
  3996.0     0.020353     0.010858    1.746589e-02   1.519318e-02    3.325322e-11    -1.715926e-11      3.585378e-11      -6.657034e-11   
  3997.0     0.020758     0.003161    1.851089e-02   6.162152e-03    3.714751e-11    -2.236058e-11      3.734186e-11      -7.844024e-11   
  3998.0     0.020788    -0.005575    1.790380e-02   9.719681e-04    4.214650e-11    -3.370753e-11      3.729917e-11      -8.690289e-11   
  3999.0     0.020033    -0.013861    1.609957e-02  -9.867835e-04    4.896389e-11    -5.602222e-11      3.498350e-11      -8.787982e-11   
  4000.0     0.017855    -0.018824    1.394667e-02  -2.161744e-03    5.573810e-11    -8.490196e-11      3.183968e-11      -8.511734e-11   
  4001.0     0.014132    -0.018857    1.191266e-02  -4.191088e-03    5.958518e-11    -1.103225e-10      3.010747e-11      -8.682112e-11   
  4002.0     0.009540    -0.015197    9.772861e-03  -6.356965e-03    5.918208e-11    -1.256437e-10      3.037459e-11      -9.687088e-11   
  4003.0     0.005053    -0.010714    7.065230e-03  -6.741974e-03    5.569396e-11    -1.325288e-10      3.074889e-11      -1.100463e-10   
  4004.0     0.001167    -0.007212    3.787160e-03  -4.748320e-03    5.115239e-11    -1.367992e-10      2.861159e-11      -1.165007e-10   
  4005.0    -0.002344    -0.004050    5.539512e-04  -2.161373e-03    4.612876e-11    -1.400729e-10      2.314987e-11      -1.108617e-10   
  4006.0    -0.005924     0.000500   -1.970098e-03  -1.522095e-03    3.927563e-11    -1.365675e-10      1.603205e-11      -9.643480e-11   
  4007.0    -0.009545     0.006752   -3.758976e-03  -3.505104e-03    2.924732e-11    -1.187893e-10      9.580809e-12      -8.031295e-11   
  4008.0    -0.012608     0.012746   -5.480489e-03  -6.110751e-03    1.689286e-11    -8.610618e-11      4.470470e-12      -6.498844e-11   
  4009.0    -0.014544     0.016035   -7.840331e-03  -6.564020e-03    5.274548e-12    -4.693568e-11     -5.545620e-13      -4.575533e-11   
  4010.0    -0.015452     0.016219   -1.089533e-02  -3.930792e-03   -2.622547e-12    -1.201052e-11     -6.672375e-12      -1.680845e-11   
  4011.0    -0.016082     0.015472   -1.404740e-02   2.831419e-04   -6.149772e-12     1.431539e-11     -1.293323e-11       2.059723e-11   
  4012.0    -0.017139     0.016450   -1.669865e-02   4.094838e-03   -6.913240e-12     3.573078e-11     -1.648976e-11       5.693879e-11   
  4013.0    -0.018631     0.019754   -1.884366e-02   7.355330e-03   -6.544542e-12     5.722109e-11     -1.498262e-11       8.180008e-11   
  4014.0    -0.019945     0.023583   -2.095573e-02   1.184622e-02   -4.793379e-12     7.756388e-11     -8.622624e-12       9.226929e-11   
  4015.0    -0.020542     0.025874   -2.330080e-02   1.903021e-02   -1.152514e-14     8.942549e-11      1.888256e-13       9.370614e-11   
  4016.0    -0.020511     0.026541   -2.544319e-02   2.790417e-02    8.537731e-12     8.706208e-11      9.245832e-12       9.240390e-11   
  4017.0    -0.020400     0.027373   -2.650975e-02   3.533872e-02    1.912678e-11     7.325502e-11      1.836265e-11       8.830082e-11   
  4018.0    -0.020519     0.029717   -2.596353e-02   3.864065e-02    2.856278e-11     5.778727e-11      2.872950e-11       7.567996e-11   
  4019.0    -0.020493     0.032504   -2.408550e-02   3.769531e-02    3.478870e-11     4.878905e-11      4.060235e-11       5.099859e-11   
  4020.0    -0.019588     0.032848   -2.166868e-02   3.449927e-02    3.839536e-11     4.592694e-11      5.195580e-11       1.913557e-11   
  4021.0    -0.017475     0.028675   -1.926517e-02   3.068849e-02    4.149745e-11     4.243620e-11      5.969465e-11      -9.058028e-12   
  4022.0    -0.014641     0.020653   -1.679249e-02   2.579021e-02    4.522701e-11     3.353197e-11      6.224090e-11      -2.568048e-11   
  4023.0    -0.011990     0.011429   -1.390118e-02   1.809316e-02    4.853896e-11     2.198128e-11      6.079224e-11      -3.194110e-11   
  4024.0    -0.010082     0.003029   -1.067099e-02   7.149540e-03    4.956056e-11     1.483958e-11      5.793196e-11      -3.522167e-11   
  4025.0    -0.008778    -0.004769   -7.840851e-03  -4.885622e-03    4.793711e-11     1.504128e-11      5.507457e-11      -4.038158e-11   
  4026.0    -0.007666    -0.013403   -6.281372e-03  -1.464819e-02    4.553780e-11     1.719979e-11      5.143652e-11      -4.469800e-11   
  4027.0    -0.006747    -0.023045   -6.242831e-03  -2.032171e-02    4.466435e-11     1.247950e-11      4.553801e-11      -4.174642e-11   
  4028.0    -0.006611    -0.031492   -7.167264e-03  -2.290333e-02    4.562906e-11    -2.407183e-12      3.749212e-11      -2.975057e-11   
  4029.0    -0.007878    -0.035752   -8.260763e-03  -2.470129e-02    4.629210e-11    -2.156027e-11      2.949398e-11      -1.504082e-11   
  4030.0    -0.010495    -0.034736   -9.219285e-03  -2.672631e-02    4.408100e-11    -3.544324e-11      2.389316e-11      -6.546000e-12   
  4031.0    -0.013640    -0.030235   -1.035105e-02  -2.777908e-02    3.838082e-11    -3.969923e-11      2.088368e-11      -6.995178e-12   
  4032.0    -0.016365    -0.025140   -1.200044e-02  -2.615487e-02    3.081522e-11    -3.794030e-11      1.830813e-11      -1.018183e-11   
  4033.0    -0.018314    -0.020816   -1.393585e-02  -2.202495e-02    2.322725e-11    -3.584477e-11      1.383640e-11      -7.250661e-12   
  4034.0    -0.019777    -0.016362   -1.539875e-02  -1.780881e-02    1.563932e-11    -3.333644e-11      7.250849e-12       4.621246e-12   
  4035.0    -0.021083    -0.010449   -1.578711e-02  -1.602730e-02    6.459638e-12    -2.366734e-11      4.712082e-13       2.024302e-11   
  4036.0    -0.022016    -0.003608   -1.524693e-02  -1.687416e-02   -5.273196e-12    -6.746296e-13     -4.614373e-12       3.292966e-11   
  4037.0    -0.021914     0.001626   -1.452872e-02  -1.809032e-02   -1.807299e-11     3.349915e-11     -8.105369e-12       4.216148e-11   
  4038.0    -0.020361     0.002976   -1.424525e-02  -1.728877e-02   -2.867283e-11     6.862248e-11     -1.169955e-11       5.387923e-11   
  4039.0    -0.017717     0.000679   -1.430314e-02  -1.427840e-02   -3.458956e-11     9.454741e-11     -1.640847e-11       7.300420e-11   
  4040.0    -0.014885    -0.002677   -1.408990e-02  -1.096952e-02   -3.596699e-11     1.089205e-10     -2.092036e-11       9.633684e-11   
  4041.0    -0.012541    -0.004637   -1.318652e-02  -9.066679e-03   -3.484761e-11     1.165980e-10     -2.248695e-11       1.137438e-10   
  4042.0    -0.010615    -0.005082   -1.181849e-02  -8.131823e-03   -3.276199e-11     1.218845e-10     -1.949744e-11       1.167229e-10   
  4043.0    -0.008549    -0.005886   -1.055518e-02  -6.167919e-03   -2.928457e-11     1.223734e-10     -1.306932e-11       1.055325e-10   
  4044.0    -0.006023    -0.008509   -9.594463e-03  -2.105002e-03   -2.309420e-11     1.112732e-10     -6.010774e-12       8.760515e-11   
  4045.0    -0.003362    -0.012196   -8.430081e-03   2.535564e-03   -1.430947e-11     8.573939e-11     -2.931984e-13       6.926952e-11   
  4046.0    -0.001178    -0.014762   -6.294199e-03   4.682007e-03   -5.442364e-12     5.203839e-11      4.281397e-12       4.986206e-11   
  4047.0     0.000336    -0.015101   -2.931428e-03   2.452378e-03    2.216360e-13     2.161429e-11      8.881442e-12       2.452165e-11   
  4048.0     0.001685    -0.014648    1.103750e-03  -3.237745e-03    1.229812e-12     1.837582e-12      1.335373e-11      -7.615842e-12   
  4049.0     0.003574    -0.016121    4.933049e-03  -9.826666e-03   -1.125688e-12    -9.071305e-12      1.547416e-11      -3.909693e-11   
  4050.0     0.006160    -0.020798    8.102573e-03  -1.570651e-02   -4.492806e-12    -1.789587e-11      1.270066e-11      -5.888443e-11   
  4051.0     0.008838    -0.027183    1.080724e-02  -2.145558e-02   -7.905546e-12    -2.782277e-11      4.648020e-12      -6.155140e-11   
  4052.0     0.010794    -0.032437    1.338636e-02  -2.842707e-02   -1.239909e-11    -3.477308e-11     -6.333982e-12      -5.143437e-11   
  4053.0     0.011739    -0.035032    1.568118e-02  -3.632809e-02   -1.923255e-11    -3.252748e-11     -1.712017e-11      -3.751933e-11   
  4054.0     0.012068    -0.035810    1.699456e-02  -4.255080e-02   -2.777207e-11    -2.084418e-11     -2.627732e-11      -2.462263e-11   
  4055.0     0.012301    -0.036399    1.673494e-02  -4.413695e-02   -3.545804e-11    -7.431861e-12     -3.451534e-11      -1.020599e-11   
  4056.0     0.012447    -0.036831    1.507196e-02  -4.039726e-02   -4.000711e-11    -1.250367e-12     -4.280438e-11       1.010483e-11   
  4057.0     0.012012    -0.035062    1.289810e-02  -3.345607e-02   -4.154361e-11    -4.033799e-12     -5.035857e-11       3.473957e-11   
  4058.0     0.010638    -0.029022    1.111827e-02  -2.616875e-02   -4.237526e-11    -8.979168e-12     -5.480001e-11       5.504733e-11   
  4059.0     0.008703    -0.019048    9.995725e-03  -1.962525e-02   -4.461594e-11    -7.978893e-12     -5.440851e-11       6.246691e-11   
  4060.0     0.007178    -0.008074    9.209858e-03  -1.283511e-02   -4.813850e-11     2.727378e-13     -5.004412e-11       5.655070e-11   
