#Longitud de onda =  618  nm				Anchura de pulso =  150  nm
 Iteracion   E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  3685.0   -6.359978e-01   0.086874   -7.034324e-01     0.006822     -2.793817e-09     2.091365e-09     -2.749776e-09       2.326898e-09   
  3686.0   -6.291372e-01   0.123564   -7.002255e-01     0.042902     -2.670603e-09     2.231173e-09     -2.613350e-09       2.450935e-09   
  3687.0   -6.202185e-01   0.157798   -6.951166e-01     0.080670     -2.540786e-09     2.364856e-09     -2.471130e-09       2.565717e-09   
  3688.0   -6.093677e-01   0.189088   -6.880344e-01     0.120279     -2.404437e-09     2.484119e-09     -2.323927e-09       2.679122e-09   
  3689.0   -5.968261e-01   0.219465   -6.788126e-01     0.159419     -2.262334e-09     2.588193e-09     -2.171871e-09       2.791786e-09   
  3690.0   -5.827342e-01   0.251180   -6.674049e-01     0.195689     -2.115578e-09     2.684373e-09     -2.014765e-09       2.896150e-09   
  3691.0   -5.670299e-01   0.284170   -6.539781e-01     0.229069     -1.964875e-09     2.779877e-09     -1.852802e-09       2.984375e-09   
  3692.0   -5.495715e-01   0.316026   -6.387807e-01     0.261827     -1.810253e-09     2.873817e-09     -1.686872e-09       3.056587e-09   
  3693.0   -5.303516e-01   0.344497   -6.219299e-01     0.295957     -1.651525e-09     2.957950e-09     -1.518127e-09       3.120554e-09   
  3694.0   -5.095713e-01   0.369827   -6.033467e-01     0.330918     -1.488989e-09     3.025390e-09     -1.347266e-09       3.183138e-09   
  3695.0   -4.874941e-01   0.394401   -5.829079e-01     0.364115     -1.323613e-09     3.077883e-09     -1.174318e-09       3.242763e-09   
  3696.0   -4.642375e-01   0.420085   -5.606519e-01     0.393598     -1.156503e-09     3.123792e-09     -9.991528e-10       3.291015e-09   
  3697.0   -4.397261e-01   0.446135   -5.368148e-01     0.420071     -9.882235e-10     3.168967e-09     -8.221619e-10       3.321659e-09   
  3698.0   -4.138575e-01   0.469920   -5.116585e-01     0.446040     -8.187099e-10     3.210357e-09     -6.443807e-10       3.337321e-09   
  3699.0   -3.867011e-01   0.489698   -4.852756e-01     0.473022     -6.478556e-10     3.239262e-09     -4.669130e-10       3.346645e-09   
  3700.0   -3.585144e-01   0.506426   -4.575812e-01     0.499825     -4.761482e-10     3.250704e-09     -2.902797e-10       3.354973e-09   
  3701.0   -3.295605e-01   0.522669   -4.285007e-01     0.523761     -3.046600e-10     3.248811e-09     -1.143932e-10       3.358630e-09   
  3702.0   -2.999213e-01   0.539776   -3.981502e-01     0.543477     -1.344049e-10     3.242396e-09      6.081759e-11       3.348963e-09   
  3703.0   -2.695102e-01   0.556377   -3.668140e-01     0.560351      3.424693e-11     3.235508e-09      2.348060e-10       3.321787e-09   
  3704.0   -2.382678e-01   0.569817   -3.347443e-01     0.576945      2.014649e-10     3.223154e-09      4.064830e-10       3.282025e-09   
  3705.0   -2.063307e-01   0.578988   -3.019977e-01     0.594187      3.672797e-10     3.196810e-09      5.748866e-10       3.238554e-09   
  3706.0   -1.739904e-01   0.585491   -2.684858e-01     0.610326      5.310639e-10     3.153763e-09      7.397260e-10       3.194799e-09   
  3707.0   -1.414857e-01   0.591883   -2.341837e-01     0.622781      6.917327e-10     3.100210e-09      9.012129e-10       3.145248e-09   
  3708.0   -1.088535e-01   0.598899   -1.992721e-01     0.630894      8.484507e-10     3.044755e-09      1.059365e-09       3.081635e-09   
  3709.0   -7.599800e-02   0.604644   -1.640585e-01     0.636613      1.001082e-09     2.989345e-09      1.213534e-09       3.002119e-09   
  3710.0   -4.290291e-02   0.606634   -1.287622e-01     0.642369      1.149897e-09     2.927408e-09      1.362667e-09       2.913547e-09   
  3711.0   -9.758322e-03   0.604475   -9.339580e-02     0.648437      1.294862e-09     2.851211e-09      1.506026e-09       2.824363e-09   
  3712.0    2.313616e-02   0.600293   -5.786919e-02     0.652633      1.435264e-09     2.760491e-09      1.643581e-09       2.735816e-09   
  3713.0    5.558706e-02   0.596449   -2.220482e-02     0.652671      1.570097e-09     2.663045e-09      1.775661e-09       2.640954e-09   
  3714.0    8.760916e-02   0.593008    1.336944e-02     0.648634      1.698773e-09     2.566630e-09      1.902238e-09       2.532491e-09   
  3715.0    1.193043e-01   0.587689    4.854998e-02     0.642897      1.821408e-09     2.470942e-09      2.022617e-09       2.411052e-09   
  3716.0    1.506481e-01   0.578360    8.317006e-02     0.637579      1.938364e-09     2.368300e-09      2.135868e-09       2.284885e-09   
  3717.0    1.814145e-01   0.565366    1.172662e-01     0.632281      2.049549e-09     2.252320e-09      2.241534e-09       2.161375e-09   
  3718.0    2.113213e-01   0.551199    1.509272e-01     0.624543      2.154228e-09     2.125196e-09      2.339855e-09       2.039491e-09   
  3719.0    2.402378e-01   0.537848    1.840886e-01     0.612539      2.251548e-09     1.995737e-09      2.431258e-09       1.911344e-09   
  3720.0    2.682324e-01   0.524702    2.164958e-01     0.597085      2.341220e-09     1.870279e-09      2.515675e-09       1.771149e-09   
  3721.0    2.954083e-01   0.509260    2.478745e-01     0.580802      2.423608e-09     1.746277e-09      2.592419e-09       1.621933e-09   
  3722.0    3.217050e-01   0.489890    2.781258e-01     0.565340      2.499142e-09     1.615503e-09      2.660752e-09       1.472730e-09   
  3723.0    3.468801e-01   0.467649    3.073355e-01     0.549649      2.567683e-09     1.473376e-09      2.720538e-09       1.329310e-09   
  3724.0    3.706913e-01   0.445207    3.355871e-01     0.531176      2.628527e-09     1.324370e-09      2.772265e-09       1.188434e-09   
  3725.0    3.930824e-01   0.424031    3.627817e-01     0.508679      2.681046e-09     1.177654e-09      2.816431e-09       1.041844e-09   
  3726.0    4.141723e-01   0.402875    3.886585e-01     0.483641      2.725267e-09     1.037666e-09      2.852932e-09       8.856684e-10   
  3727.0    4.340596e-01   0.379197    4.129946e-01     0.458735      2.761778e-09     8.998075e-10      2.881140e-09       7.251005e-10   
  3728.0    4.526533e-01   0.351982    4.357678e-01     0.435013      2.791045e-09     7.558939e-10      2.900562e-09       5.692865e-10   
  3729.0    4.697136e-01   0.322913    4.571080e-01     0.410852      2.812894e-09     6.034741e-10      2.911388e-09       4.219531e-10   
  3730.0    4.850567e-01   0.294636    4.770886e-01     0.383781      2.826705e-09     4.489639e-10      2.914322e-09       2.778844e-10   
  3731.0    4.987055e-01   0.267986    4.955840e-01     0.353235      2.832115e-09     3.012066e-10      2.909886e-09       1.290507e-10   
  3732.0    5.108204e-01   0.241168    5.123472e-01     0.321245      2.829468e-09     1.624136e-10      2.897950e-09      -2.623135e-11   
  3733.0    5.214883e-01   0.211782    5.272230e-01     0.290334      2.819529e-09     2.626316e-11      2.877985e-09      -1.809951e-10   
  3734.0    5.305945e-01   0.179496    5.402676e-01     0.260879      2.802763e-09    -1.147951e-10      2.849776e-09      -3.266635e-10   
  3735.0    5.379181e-01   0.146491    5.516449e-01     0.230797      2.778971e-09    -2.609173e-10      2.813821e-09      -4.618319e-10   
  3736.0    5.433469e-01   0.115194    5.614123e-01     0.197879      2.747659e-09    -4.042322e-10      2.770978e-09      -5.933161e-10   
  3737.0    5.469795e-01   0.085739    5.694261e-01     0.162271      2.708753e-09    -5.368823e-10      2.721757e-09      -7.283374e-10   
  3738.0    5.490052e-01   0.055915    5.754702e-01     0.126404      2.662883e-09    -6.590578e-10      2.666001e-09      -8.662834e-10   
  3739.0    5.494910e-01   0.023634    5.794674e-01     0.092462      2.610926e-09    -7.783547e-10      2.603313e-09      -9.989398e-10   
  3740.0    5.483051e-01  -0.010728    5.815465e-01     0.060121      2.553311e-09    -9.011547e-10      2.533765e-09      -1.118941e-09   
  3741.0    5.452604e-01  -0.044654    5.818925e-01     0.026990      2.489818e-09    -1.025333e-09      2.458116e-09      -1.227321e-09   
  3742.0    5.403219e-01  -0.076119    5.805411e-01    -0.008711      2.420108e-09    -1.142170e-09      2.377311e-09      -1.332009e-09   
  3743.0    5.336552e-01  -0.105692    5.773401e-01    -0.046136      2.344391e-09    -1.245395e-09      2.291797e-09      -1.438911e-09   
  3744.0    5.254622e-01  -0.135837    5.721186e-01    -0.082631      2.263524e-09    -1.337616e-09      2.201392e-09      -1.545190e-09   
  3745.0    5.157835e-01  -0.168173    5.648821e-01    -0.116499      2.178424e-09    -1.427178e-09      2.105850e-09      -1.642017e-09   
  3746.0    5.044782e-01  -0.201640    5.558219e-01    -0.148738      2.089432e-09    -1.518869e-09      2.005510e-09      -1.723808e-09   
  3747.0    4.914050e-01  -0.233564    5.451298e-01    -0.181859      1.996314e-09    -1.608486e-09      1.901324e-09      -1.793985e-09   
  3748.0    4.766078e-01  -0.262461    5.328173e-01    -0.217077      1.898889e-09    -1.687148e-09      1.794237e-09      -1.861050e-09   
  3749.0    4.603055e-01  -0.289551    5.187350e-01    -0.252894      1.797616e-09    -1.750683e-09      1.684584e-09      -1.929201e-09   
  3750.0    4.426978e-01  -0.317360    5.027712e-01    -0.286614      1.693494e-09    -1.803973e-09      1.572153e-09      -1.993636e-09   
  3751.0    4.237959e-01  -0.346905    4.850147e-01    -0.317142      1.587386e-09    -1.855558e-09      1.456846e-09      -2.045606e-09   
  3752.0    4.034607e-01  -0.376510    4.657074e-01    -0.346057      1.479497e-09    -1.908341e-09      1.339218e-09      -2.081768e-09   
  3753.0    3.816085e-01  -0.403526    4.450368e-01    -0.375790      1.369560e-09    -1.956413e-09      1.220320e-09      -2.107737e-09   
  3754.0    3.583605e-01  -0.427098    4.229931e-01    -0.406887      1.257535e-09    -1.991444e-09      1.100999e-09      -2.132014e-09   
  3755.0    3.339757e-01  -0.448996    3.994450e-01    -0.437297      1.144061e-09    -2.011721e-09      9.814216e-10      -2.156843e-09   
  3756.0    3.086403e-01  -0.471602    3.743527e-01    -0.464464      1.030165e-09    -2.024094e-09      8.613281e-10      -2.175868e-09   
  3757.0    2.823395e-01  -0.495245    3.478880e-01    -0.487960      9.165528e-10    -2.036722e-09      7.407377e-10      -2.181121e-09   
  3758.0    2.549516e-01  -0.517739    3.203319e-01    -0.509816      8.032325e-10    -2.050454e-09      6.203457e-10      -2.171794e-09   
  3759.0    2.264621e-01  -0.536641    2.918606e-01    -0.532202      6.898806e-10    -2.058148e-09      5.011796e-10      -2.155324e-09   
  3760.0    1.970669e-01  -0.551779    2.624511e-01    -0.554948      5.765533e-10    -2.052656e-09      3.838832e-10      -2.139629e-09   
  3761.0    1.670534e-01  -0.565327    2.320078e-01    -0.575598      4.639711e-10    -2.034854e-09      2.683990e-10      -2.124867e-09   
  3762.0    1.365878e-01  -0.579349    2.005734e-01    -0.591931      3.530680e-10    -2.013047e-09      1.543909e-10      -2.103617e-09   
  3763.0    1.056385e-01  -0.593458    1.683972e-01    -0.604224      2.442915e-10    -1.994386e-09      4.194633e-11      -2.069280e-09   
  3764.0    7.411785e-02  -0.605125    1.357858e-01    -0.614832      1.374055e-10    -1.977561e-09     -6.819988e-11      -2.023625e-09   
  3765.0    4.208932e-02  -0.612300    1.028979e-01    -0.625519      3.200898e-11    -1.954650e-09     -1.751648e-10      -1.975332e-09   
  3766.0    9.816469e-03  -0.615522    6.970440e-02    -0.635448     -7.179177e-11    -1.920113e-09     -2.786012e-10      -1.931103e-09   
  3767.0   -2.239963e-02  -0.617234    3.615586e-02    -0.641976     -1.732831e-10    -1.877229e-09     -3.788298e-10      -1.888928e-09   
  3768.0   -5.441903e-02  -0.619057    2.376728e-03    -0.643422     -2.717243e-10    -1.834997e-09     -4.762778e-10      -1.840768e-09   
  3769.0   -8.628370e-02  -0.619956   -3.132454e-02    -0.640802     -3.669823e-10    -1.798864e-09     -5.708305e-10      -1.781749e-09   
  3770.0   -1.180385e-01  -0.617289   -6.464078e-02    -0.636675     -4.595339e-10    -1.765265e-09     -6.617970e-10      -1.715933e-09   
  3771.0   -1.495464e-01  -0.609605   -9.744773e-02    -0.632341     -5.498339e-10    -1.725858e-09     -7.485246e-10      -1.652429e-09   
  3772.0   -1.804978e-01  -0.598166   -1.297870e-01    -0.626423     -6.377283e-10    -1.676882e-09     -8.310003e-10      -1.596032e-09   
  3773.0   -2.106051e-01  -0.585572   -1.616700e-01    -0.616362     -7.225450e-10    -1.623515e-09     -9.097871e-10      -1.542491e-09   
  3774.0   -2.397730e-01  -0.572950   -1.929154e-01    -0.601213     -8.037609e-10    -1.574529e-09     -9.853632e-10      -1.483499e-09   
  3775.0   -2.680624e-01  -0.558769   -2.231976e-01    -0.582728     -8.815228e-10    -1.533003e-09     -1.057575e-09      -1.416008e-09   
  3776.0   -2.954874e-01  -0.540544   -2.522544e-01    -0.563556     -9.564563e-10    -1.493118e-09     -1.125794e-09      -1.345807e-09   
  3777.0   -3.218662e-01  -0.517597   -2.800316e-01    -0.544505     -1.028966e-09    -1.446479e-09     -1.189597e-09      -1.281495e-09   
  3778.0   -3.468888e-01  -0.491896   -3.066105e-01    -0.523821     -1.098778e-09    -1.391145e-09     -1.249248e-09      -1.225349e-09   
  3779.0   -3.703285e-01  -0.466069   -3.319966e-01    -0.499261     -1.165217e-09    -1.333615e-09     -1.305435e-09      -1.170945e-09   
  3780.0   -3.921712e-01  -0.440729   -3.560011e-01    -0.470722     -1.227909e-09    -1.281629e-09     -1.358567e-09      -1.110092e-09   
  3781.0   -4.125247e-01  -0.414007   -3.783425e-01    -0.440580     -1.287155e-09    -1.235571e-09     -1.408366e-09      -1.041590e-09   
  3782.0   -4.314065e-01  -0.383789   -3.988615e-01    -0.411380     -1.343564e-09    -1.187749e-09     -1.454199e-09      -9.723736e-10   
  3783.0   -4.486409e-01  -0.350239   -4.176172e-01    -0.383357     -1.397335e-09    -1.130347e-09     -1.495791e-09      -9.097974e-10   
  3784.0   -4.639780e-01  -0.315882   -4.347621e-01    -0.354465     -1.447974e-09    -1.063473e-09     -1.533537e-09      -8.534124e-10   
  3785.0   -4.773067e-01  -0.283160   -4.503320e-01    -0.322876     -1.494728e-09    -9.946344e-10     -1.568075e-09      -7.951174e-10   
  3786.0   -4.887325e-01  -0.252080   -4.641771e-01    -0.289241     -1.537289e-09    -9.302235e-10     -1.599589e-09      -7.275308e-10   
  3787.0   -4.984374e-01  -0.220505   -4.761094e-01    -0.256273     -1.575989e-09    -8.682276e-10     -1.627572e-09      -6.515637e-10   
  3788.0   -5.064728e-01  -0.186754   -4.861068e-01    -0.226088     -1.611288e-09    -8.000507e-10     -1.651324e-09      -5.750352e-10   
  3789.0   -5.127095e-01  -0.151701   -4.943530e-01    -0.198176     -1.643104e-09    -7.194991e-10     -1.670633e-09      -5.038483e-10   
  3790.0   -5.169978e-01  -0.118108   -5.010691e-01    -0.170177     -1.670713e-09    -6.292497e-10     -1.685909e-09      -4.352720e-10   
  3791.0   -5.193649e-01  -0.087891   -5.063176e-01    -0.140630     -1.693327e-09    -5.378402e-10     -1.697629e-09      -3.606006e-10   
  3792.0   -5.200351e-01  -0.060281   -5.099890e-01    -0.110702     -1.710739e-09    -4.504487e-10     -1.705694e-09      -2.743381e-10   
  3793.0   -5.192491e-01  -0.032847   -5.119825e-01    -0.083053     -1.723334e-09    -3.634301e-10     -1.709394e-09      -1.800109e-10   
  3794.0   -5.170776e-01  -0.004275   -5.123853e-01    -0.059036     -1.731467e-09    -2.685154e-10     -1.708025e-09      -8.635302e-11   
  3795.0   -5.134259e-01   0.024102   -5.114526e-01    -0.037268     -1.734887e-09    -1.621450e-10     -1.701498e-09       2.003189e-12   
  3796.0   -5.082247e-01   0.049673   -5.094095e-01    -0.015110     -1.732834e-09    -4.986112e-11     -1.690288e-09       8.927036e-11   
  3797.0   -5.015970e-01   0.071346   -5.062846e-01     0.008547     -1.724709e-09     5.898596e-11     -1.674782e-09       1.835605e-10   
  3798.0   -4.938195e-01   0.090752   -5.019539e-01     0.032177     -1.710610e-09     1.605112e-10     -1.654747e-09       2.875905e-10   
  3799.0   -4.851173e-01   0.110548   -4.963437e-01     0.053404     -1.691152e-09     2.595553e-10     -1.629486e-09       3.950768e-10   
  3800.0   -4.755111e-01   0.131659   -4.895737e-01     0.071724     -1.666778e-09     3.634371e-10     -1.598531e-09       4.967216e-10   
  3801.0   -4.648799e-01   0.152421   -4.818818e-01     0.089226     -1.637309e-09     4.729702e-10     -1.562132e-09       5.893426e-10   
  3802.0   -4.531690e-01   0.170550   -4.734127e-01     0.108525     -1.602222e-09     5.804740e-10     -1.521007e-09       6.783145e-10   
  3803.0   -4.405176e-01   0.185791   -4.640963e-01     0.130125     -1.561354e-09     6.769574e-10     -1.475649e-09       7.707161e-10   
  3804.0   -4.271668e-01   0.200396   -4.537480e-01     0.152048     -1.515282e-09     7.607577e-10     -1.425922e-09       8.666143e-10   
  3805.0   -4.132465e-01   0.216886   -4.422823e-01     0.172122     -1.464956e-09     8.383457e-10     -1.371393e-09       9.579277e-10   
  3806.0   -3.986716e-01   0.235514   -4.298105e-01     0.190442     -1.410984e-09     9.164675e-10     -1.312047e-09       1.036132e-09   
  3807.0   -3.832595e-01   0.254155   -4.165182e-01     0.209342     -1.353339e-09     9.941396e-10     -1.248596e-09       1.100526e-09   
  3808.0   -3.669430e-01   0.270728   -4.024576e-01     0.230904     -1.291783e-09     1.063165e-09     -1.182058e-09       1.158165e-09   
  3809.0   -3.498504e-01   0.285527   -3.874807e-01     0.254677     -1.226560e-09     1.116635e-09     -1.113056e-09       1.215585e-09   
  3810.0   -3.321690e-01   0.300941   -3.713881e-01     0.278085     -1.158584e-09     1.156249e-09     -1.041567e-09       1.271254e-09   
  3811.0   -3.139405e-01   0.318856   -3.541369e-01     0.299059     -1.088914e-09     1.190563e-09     -9.674124e-10       1.316950e-09   
  3812.0   -2.950134e-01   0.338544   -3.358846e-01     0.318072     -1.018074e-09     1.226046e-09     -8.909226e-10       1.346562e-09   
  3813.0   -2.752063e-01   0.357318   -3.168268e-01     0.337383     -9.459348e-10     1.260598e-09     -8.130629e-10       1.362835e-09   
  3814.0   -2.545080e-01   0.373244   -2.970043e-01     0.358309     -8.722779e-10     1.286484e-09     -7.348689e-10       1.374767e-09   
  3815.0   -2.331028e-01   0.386996   -2.762925e-01     0.379487     -7.974194e-10     1.299500e-09     -6.567879e-10       1.388455e-09   
  3816.0   -2.111957e-01   0.400853   -2.545844e-01     0.398018     -7.222160e-10     1.304414e-09     -5.786282e-10       1.401247e-09   
  3817.0   -1.888281e-01   0.415938   -2.319718e-01     0.412263     -6.474371e-10     1.310784e-09     -5.001599e-10       1.405477e-09   
  3818.0   -1.658857e-01   0.430689   -2.087294e-01     0.423297     -5.731783e-10     1.323595e-09     -4.217105e-10       1.397711e-09   
  3819.0   -1.422905e-01   0.442234   -1.851176e-01     0.433467     -4.989484e-10     1.338791e-09     -3.441063e-10       1.383463e-09   
  3820.0   -1.181697e-01   0.449193   -1.612170e-01     0.443619     -4.243367e-10     1.348453e-09     -2.680196e-10       1.372255e-09   
  3821.0   -9.381919e-02   0.452901   -1.369699e-01     0.452010     -3.495457e-10     1.349998e-09     -1.934251e-10       1.368290e-09   
  3822.0   -6.949922e-02   0.455750   -1.123810e-01     0.456084     -2.752209e-10     1.349419e-09     -1.197539e-10       1.366759e-09   
  3823.0   -4.528108e-02   0.458452   -8.765833e-02     0.455201     -2.017705e-10     1.355053e-09     -4.658469e-11       1.359725e-09   
  3824.0   -2.110674e-02   0.459179   -6.313635e-02     0.451381     -1.289227e-10     1.368569e-09      2.586827e-11       1.345180e-09   
  3825.0    3.006085e-03   0.455536   -3.906172e-02     0.447253     -5.600867e-11     1.382926e-09      9.698620e-11       1.329481e-09   
  3826.0    2.683913e-02   0.447211   -1.546749e-02     0.443425      1.731927e-11     1.389488e-09      1.664351e-10       1.320510e-09   
  3827.0    5.006790e-02   0.436465    7.732147e-03     0.438097      9.069770e-11     1.386660e-09      2.345562e-10       1.318951e-09   
  3828.0    7.247771e-02   0.425918    3.053278e-02     0.429327      1.633987e-10     1.380750e-09      3.020235e-10       1.317100e-09   
  3829.0    9.407223e-02   0.416003    5.274515e-02     0.417480      2.350289e-10     1.378191e-09      3.691241e-10       1.306527e-09   
  3830.0    1.149611e-01   0.404839    7.411923e-02     0.405199      3.058181e-10     1.377567e-09      4.354274e-10       1.286353e-09   
  3831.0    1.351512e-01   0.390630    9.455435e-02     0.394916      3.761827e-10     1.370139e-09      5.001890e-10       1.263260e-09   
  3832.0    1.544686e-01   0.373981    1.141685e-01     0.386556      4.460327e-10     1.348344e-09      5.630469e-10       1.243291e-09   
  3833.0    1.726966e-01   0.357616    1.331514e-01     0.377903      5.145745e-10     1.313182e-09      6.242518e-10       1.224352e-09   
  3834.0    1.897818e-01   0.343779    1.515569e-01     0.367213      5.808278e-10     1.272564e-09      6.841852e-10       1.197592e-09   
  3835.0    2.058825e-01   0.332100    1.692572e-01     0.355237      6.443086e-10     1.232461e-09      7.426852e-10       1.156216e-09   
  3836.0    2.212073e-01   0.320222    1.861025e-01     0.344466      7.051539e-10     1.190441e-09      7.989170e-10       1.102301e-09   
  3837.0    2.358134e-01   0.306492    2.021108e-01     0.336407      7.635689e-10     1.138591e-09      8.519356e-10       1.044278e-09   
  3838.0    2.495788e-01   0.291801    2.174768e-01     0.329841      8.192097e-10     1.072658e-09      9.013477e-10       9.878634e-10   
  3839.0    2.623740e-01   0.278592    2.323867e-01     0.321941      8.711852e-10     9.975217e-10      9.473721e-10       9.302185e-10   
  3840.0    2.742422e-01   0.268107    2.468334e-01     0.311073      9.186915e-10     9.230518e-10      9.902507e-10       8.636572e-10   
  3841.0    2.853894e-01   0.258855    2.606285e-01     0.298257      9.616084e-10     8.547576e-10      1.029663e-09       7.848589e-10   
  3842.0    2.959907e-01   0.247966    2.735948e-01     0.285757      1.000426e-09     7.892566e-10      1.064790e-09       6.996044e-10   
  3843.0    3.060171e-01   0.234001    2.857304e-01     0.274326      1.035588e-09     7.193629e-10      1.094976e-09       6.178606e-10   
  3844.0    3.152684e-01   0.218189    2.971660e-01     0.262121      1.066964e-09     6.432172e-10      1.120281e-09       5.444479e-10   
  3845.0    3.235740e-01   0.202803    3.079642e-01     0.246479      1.094019e-09     5.675153e-10      1.141337e-09       4.752802e-10   
  3846.0    3.309450e-01   0.188435    3.179782e-01     0.226651      1.116494e-09     5.012777e-10      1.158667e-09       4.031484e-10   
  3847.0    3.375146e-01   0.173149    3.269276e-01     0.204565      1.134844e-09     4.468247e-10      1.172197e-09       3.267175e-10   
  3848.0    3.433334e-01   0.154439    3.346130e-01     0.182807      1.149959e-09     3.976561e-10      1.181487e-09       2.529491e-10   
  3849.0    3.482448e-01   0.131897    3.410442e-01     0.161986      1.162439e-09     3.455043e-10      1.186413e-09       1.902770e-10   
  3850.0    3.519794e-01   0.107716    3.463482e-01     0.140345      1.172199e-09     2.889508e-10      1.187556e-09       1.398612e-10   
  3851.0    3.543715e-01   0.084491    3.505629e-01     0.116000      1.178801e-09     2.343390e-10      1.185857e-09       9.434548e-11   
  3852.0    3.554707e-01   0.062684    3.535438e-01     0.089387      1.182141e-09     1.880559e-10      1.181894e-09       4.546457e-11   
  3853.0    3.554323e-01   0.040471    3.550882e-01     0.063239      1.182737e-09     1.485941e-10      1.175537e-09      -7.678293e-12   
  3854.0    3.543107e-01   0.016128    3.551465e-01     0.040094      1.181288e-09     1.070538e-10      1.166346e-09      -5.853971e-11   
  3855.0    3.519831e-01  -0.009668    3.538924e-01     0.019993      1.177979e-09     5.564389e-11      1.154253e-09      -1.012674e-10   
  3856.0    3.482871e-01  -0.034111    3.515774e-01     0.000817      1.172276e-09    -4.895187e-12      1.139790e-09      -1.381616e-10   
  3857.0    3.432265e-01  -0.054871    3.483233e-01    -0.019119      1.163442e-09    -6.686284e-11      1.123608e-09      -1.783120e-10   
  3858.0    3.370213e-01  -0.072232    3.440737e-01    -0.039044      1.151219e-09    -1.243864e-10      1.105802e-09      -2.287810e-10   
  3859.0    3.299464e-01  -0.088494    3.387516e-01    -0.056476      1.135957e-09    -1.798821e-10      1.085774e-09      -2.877586e-10   
  3860.0    3.221292e-01  -0.105299    3.324468e-01    -0.069929      1.118074e-09    -2.411864e-10      1.062802e-09      -3.469981e-10   
  3861.0    3.135190e-01  -0.121782    3.254248e-01    -0.080661      1.097438e-09    -3.124589e-10      1.036694e-09      -4.008462e-10   
  3862.0    3.040565e-01  -0.135551    3.179402e-01    -0.091556      1.073374e-09    -3.887121e-10      1.007865e-09      -4.520915e-10   
  3863.0    2.938517e-01  -0.145424    3.100514e-01    -0.104331      1.045296e-09    -4.599352e-10      9.767506e-10      -5.083230e-10   
  3864.0    2.831739e-01  -0.152961    3.016306e-01    -0.118048      1.013306e-09    -5.204495e-10      9.432274e-10      -5.727683e-10   
  3865.0    2.722572e-01  -0.161111    2.925554e-01    -0.130501      9.781244e-10    -5.735044e-10      9.066781e-10      -6.395678e-10   
  3866.0    2.611275e-01  -0.171403    2.828730e-01    -0.140957      9.404342e-10    -6.262746e-10      8.666502e-10      -6.986751e-10   
  3867.0    2.496337e-01  -0.182681    2.727609e-01    -0.151235      9.003490e-10    -6.807787e-10      8.234091e-10      -7.452031e-10   
  3868.0    2.376483e-01  -0.192717    2.623279e-01    -0.163954      8.575731e-10    -7.306318e-10      7.777971e-10      -7.832442e-10   
  3869.0    2.252211e-01  -0.200913    2.514745e-01    -0.179801      8.120692e-10    -7.672241e-10      7.305495e-10      -8.201620e-10   
  3870.0    2.125222e-01  -0.209159    2.399698e-01    -0.196761      7.644957e-10    -7.887132e-10      6.818021e-10      -8.576258e-10   
  3871.0    1.996404e-01  -0.219894    2.276666e-01    -0.212142      7.159193e-10    -8.021485e-10      6.313084e-10      -8.891524e-10   
  3872.0    1.864600e-01  -0.233447    2.146314e-01    -0.225211      6.670912e-10    -8.164230e-10      5.791150e-10      -9.068651e-10   
  3873.0    1.727554e-01  -0.247536    2.010543e-01    -0.237619      6.180421e-10    -8.336110e-10      5.259437e-10      -9.101940e-10   
  3874.0    1.584086e-01  -0.259466    1.870426e-01    -0.251190      5.684122e-10    -8.479557e-10      4.728449e-10      -9.071105e-10   
  3875.0    1.435214e-01  -0.268681    1.725257e-01    -0.265491      5.181405e-10    -8.534846e-10      4.204720e-10      -9.065121e-10   
  3876.0    1.283069e-01  -0.276941    1.573759e-01    -0.277856      4.677567e-10    -8.518998e-10      3.687381e-10      -9.098917e-10   
  3877.0    1.128822e-01  -0.285975    1.416159e-01    -0.285866      4.179539e-10    -8.520894e-10      3.172070e-10      -9.111693e-10   
  3878.0    9.718814e-02  -0.295178    1.254865e-01    -0.289656      3.689057e-10    -8.616602e-10      2.657839e-10      -9.047337e-10   
  3879.0    8.112417e-02  -0.301888    1.092984e-01    -0.291583      3.200726e-10    -8.795220e-10      2.149542e-10      -8.928757e-10   
  3880.0    6.474916e-02  -0.303968    9.322145e-02    -0.293626      2.707231e-10    -8.974477e-10      1.653146e-10      -8.844604e-10   
  3881.0    4.832898e-02  -0.301945    7.723225e-02    -0.295348      2.206265e-10    -9.088821e-10      1.169119e-10      -8.861643e-10   
  3882.0    3.217267e-02  -0.298406    6.126889e-02    -0.294593      1.701954e-10    -9.154918e-10      6.911926e-11      -8.956606e-10   
  3883.0    1.642735e-02  -0.295317    4.541733e-02    -0.290157      1.199486e-10    -9.244360e-10      2.120426e-11      -9.040673e-10   
  3884.0    1.045284e-03  -0.292144    2.992183e-02    -0.283514      6.989830e-11    -9.393942e-10     -2.699957e-11      -9.050205e-10   
  3885.0   -1.404915e-02  -0.286789    1.500227e-02    -0.277693      1.954493e-11    -9.551607e-10     -7.501770e-11      -9.006263e-10   
  3886.0   -2.877981e-02  -0.278294    6.721539e-04    -0.274473     -3.150268e-11    -9.617832e-10     -1.223124e-10      -8.979587e-10   
