#Longitud de onda =  497  nm				Anchura de pulso =  125  nm
 Iteracion  E(x,n) real   E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  2795.0    -0.004569    1.133172e-03   -0.002137     1.160213e-03    9.139092e-12    -4.062091e-12      1.252792e-11      -2.716558e-12   
  2796.0    -0.004042    1.342775e-03   -0.002697     1.454203e-03    6.808925e-12    -4.255225e-12      1.499288e-11      -4.136141e-12   
  2797.0    -0.002767    1.361325e-03   -0.003906     1.935867e-03    8.782905e-12    -5.251050e-12      1.305785e-11      -4.792627e-12   
  2798.0    -0.002101    1.432737e-03   -0.004403     2.354319e-03    1.277413e-11    -6.848382e-12      8.772622e-12      -4.830245e-12   
  2799.0    -0.002724    1.747115e-03   -0.003581     2.528012e-03    1.425868e-11    -8.201870e-12      6.663788e-12      -5.073074e-12   
  2800.0    -0.003907    2.234509e-03   -0.002232     2.539297e-03    1.135571e-11    -8.730144e-12      8.848355e-12      -6.131977e-12   
  2801.0    -0.004298    2.639243e-03   -0.001701     2.644169e-03    6.854523e-12    -8.738682e-12      1.274896e-11      -7.741712e-12   
  2802.0    -0.003380    2.794548e-03   -0.002427     2.994660e-03    5.202833e-12    -9.085527e-12      1.387488e-11      -9.043319e-12   
  2803.0    -0.002029    2.801123e-03   -0.003474     3.473453e-03    7.707129e-12    -1.025084e-11      1.066662e-11      -9.506807e-12   
  2804.0    -0.001568    2.917026e-03   -0.003539     3.819107e-03    1.112403e-11    -1.181437e-11      6.176570e-12      -9.498445e-12   
  2805.0    -0.002338    3.277794e-03   -0.002360     3.906693e-03    1.116110e-11    -1.290441e-11      4.773597e-12      -9.880739e-12   
  2806.0    -0.003333    3.748812e-03   -0.000995     3.881034e-03    7.108543e-12    -1.313359e-11      7.428761e-12      -1.107706e-11   
  2807.0    -0.003283    4.069172e-03   -0.000685     3.998867e-03    2.604403e-12    -1.301173e-11      1.066891e-11      -1.261027e-11   
  2808.0    -0.002027    4.131709e-03   -0.001511     4.350308e-03    1.709139e-12    -1.339062e-11      1.032583e-11      -1.361303e-11   
  2809.0    -0.000685    4.097062e-03   -0.002310     4.760175e-03    4.526199e-12    -1.453996e-11      6.034287e-12      -1.375882e-11   
  2810.0    -0.000450    4.218745e-03   -0.001931     4.975574e-03    7.093590e-12    -1.585173e-11      1.625807e-12      -1.360913e-11   
  2811.0    -0.001302    4.568090e-03   -0.000476     4.937257e-03    5.661908e-12    -1.649159e-11      9.947548e-13      -1.400244e-11   
  2812.0    -0.002029    4.955842e-03    0.000810     4.842009e-03    7.418644e-13    -1.629429e-11      3.898455e-12      -1.514459e-11   
  2813.0    -0.001537    5.134938e-03    0.000879     4.928806e-03   -3.445343e-12    -1.593701e-11      6.222625e-12      -1.638205e-11   
  2814.0    -0.000031    5.065611e-03    0.000012     5.219583e-03   -3.520214e-12    -1.620388e-11      4.424168e-12      -1.690254e-11   
  2815.0     0.001207    4.956776e-03   -0.000486     5.494284e-03   -5.870709e-13    -1.713552e-11     -6.434920e-13      -1.660675e-11   
  2816.0     0.001198    5.039146e-03    0.000303     5.527056e-03    9.629180e-13    -1.798119e-11     -4.649483e-12      -1.621064e-11   
  2817.0     0.000323    5.314956e-03    0.001921     5.328672e-03   -1.805274e-12    -1.800496e-11     -4.455710e-12      -1.646829e-11   
  2818.0    -0.000089    5.554333e-03    0.003023     5.133659e-03   -7.199862e-12    -1.727583e-11     -1.498165e-12      -1.735401e-11   
  2819.0     0.000799    5.542155e-03    0.002832     5.146113e-03   -1.072408e-11    -1.658939e-11     -2.316797e-13      -1.808627e-11   
  2820.0     0.002433    5.308976e-03    0.001971     5.318526e-03   -9.923272e-12    -1.660594e-11     -3.317823e-12      -1.796736e-11   
  2821.0     0.003462    5.096898e-03    0.001791     5.402229e-03   -7.026754e-12    -1.713516e-11     -8.748931e-12      -1.713253e-11   
  2822.0     0.003194    5.097308e-03    0.002910     5.214947e-03   -6.535072e-12    -1.733906e-11     -1.201050e-11      -1.640046e-11   
  2823.0     0.002341    5.243519e-03    0.004546     4.836749e-03   -1.035744e-11    -1.663402e-11     -1.094717e-11      -1.638679e-11   
  2824.0     0.002249    5.282032e-03    0.005358     4.523009e-03   -1.574637e-11    -1.531844e-11     -8.081354e-12      -1.683730e-11   
  2825.0     0.003443    5.045429e-03    0.004892     4.428408e-03   -1.825679e-11    -1.424899e-11     -7.883937e-12      -1.690023e-11   
  2826.0     0.005059    4.632428e-03    0.004066     4.439795e-03   -1.653537e-11    -1.391511e-11     -1.194338e-11      -1.604355e-11   
  2827.0     0.005774    4.300866e-03    0.004180     4.298206e-03   -1.377241e-11    -1.391050e-11     -1.724623e-11      -1.462741e-11   
  2828.0     0.005233    4.189188e-03    0.005509     3.878297e-03   -1.425100e-11    -1.337165e-11     -1.942305e-11      -1.351417e-11   
  2829.0     0.004427    4.166986e-03    0.007005     3.323675e-03   -1.871832e-11    -1.190998e-11     -1.745606e-11      -1.313725e-11   
  2830.0     0.004624    3.975806e-03    0.007425     2.892184e-03   -2.357326e-11    -1.003179e-11     -1.476876e-11      -1.303352e-11   
  2831.0     0.005996    3.508206e-03    0.006672     2.678158e-03   -2.474558e-11    -8.593112e-12     -1.552333e-11      -1.234368e-11   
  2832.0     0.007432    2.923955e-03    0.005894     2.511344e-03   -2.207977e-11    -7.877954e-12     -2.012223e-11      -1.074039e-11   
  2833.0     0.007737    2.478054e-03    0.006245     2.141486e-03   -1.949392e-11    -7.294598e-12     -2.476778e-11      -8.782685e-12   
  2834.0     0.006916    2.246245e-03    0.007637     1.509327e-03   -2.074357e-11    -6.017335e-12     -2.555343e-11      -7.314437e-12   
  2835.0     0.006166    2.044186e-03    0.008831     8.116239e-04   -2.536259e-11    -3.880996e-12     -2.267114e-11      -6.556294e-12   
  2836.0     0.006586    1.627437e-03    0.008777     2.901176e-04   -2.916025e-11    -1.563087e-12     -2.019527e-11      -5.870883e-12   
  2837.0     0.007982    9.563827e-04    0.007738    -2.778773e-05   -2.873671e-11     1.427263e-13     -2.167795e-11      -4.454398e-12   
  2838.0     0.009082    2.402578e-04    0.007009    -3.568360e-04   -2.514386e-11     1.177639e-12     -2.630947e-11      -2.208071e-12   
  2839.0     0.008900   -2.871571e-04    0.007515    -9.203061e-04   -2.274221e-11     2.275044e-12     -2.978636e-11       1.507753e-13   
  2840.0     0.007803   -6.180688e-04    0.008811    -1.707104e-03   -2.448887e-11     4.162614e-12     -2.894878e-11       1.857660e-12   
  2841.0     0.007108   -9.771270e-04    0.009562    -2.481631e-03   -2.874164e-11     6.770295e-12     -2.518273e-11       2.919924e-12   
  2842.0     0.007663   -1.576925e-03    0.008981    -3.035703e-03   -3.102669e-11     9.298721e-12     -2.291668e-11       4.102150e-12   
  2843.0     0.008926   -2.386430e-03    0.007676    -3.410647e-03   -2.886109e-11     1.107395e-11     -2.483654e-11       6.094044e-12   
  2844.0     0.009553   -3.162183e-03    0.006994    -3.849984e-03   -2.442614e-11     1.226608e-11     -2.898270e-11       8.758876e-12   
  2845.0     0.008843   -3.708523e-03    0.007563    -4.533848e-03   -2.220808e-11     1.369657e-11     -3.086076e-11       1.127335e-11   
  2846.0     0.007495   -4.086004e-03    0.008617    -5.381750e-03   -2.415339e-11     1.594242e-11     -2.828674e-11       1.300770e-11   
  2847.0     0.006851   -4.543166e-03    0.008820    -6.136475e-03   -2.756648e-11     1.870403e-11     -2.373840e-11       1.419621e-11   
  2848.0     0.007448   -5.245378e-03    0.007708    -6.638494e-03   -2.801704e-11     2.111864e-11     -2.167657e-11       1.567484e-11   
  2849.0     0.008435   -6.093395e-03    0.006186    -6.994796e-03   -2.411855e-11     2.268100e-11     -2.372837e-11       1.796938e-11   
  2850.0     0.008496   -6.827356e-03    0.005556    -7.460036e-03   -1.902195e-11     2.377759e-11     -2.693018e-11       2.071818e-11   
  2851.0     0.007264   -7.303941e-03    0.006106    -8.158329e-03   -1.701399e-11     2.525846e-11     -2.692486e-11       2.305230e-11   
  2852.0     0.005720   -7.647610e-03    0.006804    -8.945927e-03   -1.889214e-11     2.750876e-11     -2.266211e-11       2.452251e-11   
  2853.0     0.005133   -8.112799e-03    0.006411    -9.562884e-03   -2.110641e-11     3.002212e-11     -1.753003e-11       2.557293e-11   
  2854.0     0.005690   -8.805881e-03    0.004817    -9.910005e-03   -1.959274e-11     3.193585e-11     -1.569828e-11       2.705040e-11   
  2855.0     0.006297   -9.566920e-03    0.003163    -1.015225e-02   -1.416047e-11     3.295037e-11     -1.762003e-11       2.927941e-11   
  2856.0     0.005758   -1.013877e-02    0.002607    -1.053713e-02   -8.700084e-12     3.364082e-11     -1.954614e-11       3.170079e-11   
  2857.0     0.004068   -1.044098e-02    0.003081    -1.112409e-02   -6.988608e-12     3.482482e-11     -1.757427e-11       3.346392e-11   
  2858.0     0.002419   -1.065298e-02    0.003360    -1.171698e-02   -8.619707e-12     3.666899e-11     -1.186273e-11       3.433314e-11   
  2859.0     0.001914   -1.101685e-02    0.002393    -1.207230e-02   -9.449463e-12     3.849836e-11     -6.462497e-12       3.493050e-11   
  2860.0     0.002379   -1.157264e-02    0.000433    -1.215861e-02   -6.075324e-12     3.951399e-11     -4.950199e-12       3.605302e-11   
  2861.0     0.002555   -1.211178e-02   -0.001231    -1.218707e-02    4.855268e-13     3.964449e-11     -6.575249e-12       3.780165e-11   
  2862.0     0.001455   -1.239885e-02   -0.001661    -1.238043e-02    5.886705e-12     3.961257e-11     -7.077960e-12       3.946180e-11   
  2863.0    -0.000565   -1.242234e-02   -0.001284    -1.272968e-02    7.133842e-12     4.014528e-11     -3.294305e-12       4.026405e-11   
  2864.0    -0.002189   -1.240383e-02   -0.001422    -1.300100e-02    5.804675e-12     4.118032e-11      3.422236e-12       4.020423e-11   
  2865.0    -0.002560   -1.255589e-02   -0.002866    -1.298542e-02    6.334380e-12     4.192481e-11      8.653321e-12       4.003786e-11   
  2866.0    -0.002199   -1.284983e-02   -0.005017    -1.272178e-02    1.121784e-11     4.170286e-11      9.673884e-12       4.045553e-11   
  2867.0    -0.002440   -1.304414e-02   -0.006529    -1.245245e-02    1.830627e-11     4.067733e-11      8.380896e-12       4.132907e-11   
  2868.0    -0.003986   -1.294261e-02   -0.006760    -1.235975e-02    2.311411e-11     3.966708e-11      9.233454e-12       4.184208e-11   
  2869.0    -0.006148   -1.260379e-02   -0.006455    -1.236743e-02    2.364572e-11     3.925741e-11      1.442848e-11       4.136358e-11   
  2870.0    -0.007584   -1.227570e-02   -0.006942    -1.222153e-02    2.253332e-11     3.916352e-11      2.151817e-11       4.012203e-11   
  2871.0    -0.007742   -1.212639e-02   -0.008693    -1.176315e-02    2.418065e-11     3.853394e-11      2.603900e-11       3.895269e-11   
  2872.0    -0.007453   -1.206116e-02   -0.010808    -1.109893e-02    2.999581e-11     3.686617e-11      2.631409e-11       3.839109e-11   
  2873.0    -0.008026   -1.182361e-02   -0.011985    -1.048525e-02    3.685730e-11     3.454645e-11      2.524672e-11       3.809123e-11   
  2874.0    -0.009835   -1.127142e-02   -0.011918    -1.005124e-02    4.046731e-11     3.243158e-11      2.717093e-11       3.719594e-11   
  2875.0    -0.011906   -1.052924e-02   -0.011621    -9.659569e-03    3.997257e-11     3.092423e-11      3.315916e-11       3.525971e-11   
  2876.0    -0.012967   -9.853871e-03   -0.012330    -9.055045e-03    3.886709e-11     2.953966e-11      3.985013e-11       3.272805e-11   
  2877.0    -0.012814   -9.357194e-03   -0.014163    -8.140729e-03    4.120405e-11     2.743122e-11      4.306063e-11       3.045639e-11   
  2878.0    -0.012525   -8.885944e-03   -0.015988    -7.083575e-03    4.720560e-11     2.430727e-11      4.228259e-11       2.878800e-11   
  2879.0    -0.013292   -8.187950e-03   -0.016639    -6.135691e-03    5.300756e-11     2.075019e-11      4.121318e-11       2.718598e-11   
  2880.0    -0.015129   -7.185403e-03   -0.016171    -5.364177e-03    5.481300e-11     1.759355e-11      4.374735e-11       2.481619e-11   
  2881.0    -0.016853   -6.060284e-03   -0.015791    -4.581045e-03    5.297206e-11     1.502966e-11      4.975841e-11       2.145188e-11   
  2882.0    -0.017354   -5.059851e-03   -0.016554    -3.548766e-03    5.158622e-11     1.241057e-11      5.521921e-11       1.772395e-11   
  2883.0    -0.016788   -4.232149e-03   -0.018218    -2.239581e-03    5.406565e-11     8.956950e-12      5.653190e-11       1.444689e-11   
  2884.0    -0.016404   -3.376945e-03   -0.019501    -8.687918e-04    5.943440e-11     4.609694e-12      5.439322e-11       1.174818e-11   
  2885.0    -0.017189   -2.264935e-03   -0.019459     3.338160e-04    6.336965e-11     1.054084e-13      5.302511e-11       8.940462e-12   
  2886.0    -0.018800   -8.886397e-04   -0.018502     1.367723e-03    6.285216e-11    -3.805431e-12      5.560249e-11       5.274150e-12   
  2887.0    -0.019930    5.257477e-04   -0.017943     2.457613e-03    5.940936e-11    -7.153836e-12      6.081285e-11       7.581435e-13   
  2888.0    -0.019711    1.758250e-03   -0.018582     3.805983e-03    5.745266e-11    -1.070307e-11      6.425928e-11      -3.836893e-12   
  2889.0    -0.018651    2.827841e-03   -0.019834     5.369428e-03    5.950456e-11    -1.510827e-11      6.319170e-11      -7.796000e-12   
  2890.0    -0.018076    3.966923e-03   -0.020362     6.899969e-03    6.346639e-11    -2.019198e-11      5.946037e-11      -1.121585e-11   
  2891.0    -0.018700    5.365195e-03   -0.019512     8.206774e-03    6.487392e-11    -2.511715e-11      5.750566e-11      -1.488359e-11   
  2892.0    -0.019848    6.959344e-03   -0.018020     9.355822e-03    6.170555e-11    -2.927084e-11      5.955488e-11      -1.940968e-11   
  2893.0    -0.020183    8.495484e-03   -0.017211     1.059215e-02    5.655467e-11    -3.290489e-11      6.320962e-11      -2.455062e-11   
  2894.0    -0.019146    9.796885e-03   -0.017571     1.206870e-02    5.382337e-11    -3.684251e-11      6.402595e-11      -2.945239e-11   
  2895.0    -0.017557    1.094809e-02   -0.018217     1.367433e-02    5.496696e-11    -4.156776e-11      6.030205e-11      -3.355159e-11   
  2896.0    -0.016726    1.219683e-02   -0.017853     1.514670e-02    5.692101e-11    -4.668064e-11      5.490680e-11      -3.716192e-11   
  2897.0    -0.017040    1.367962e-02   -0.016166     1.634796e-02    5.540679e-11    -5.130554e-11      5.217749e-11      -4.111333e-11   
  2898.0    -0.017543    1.526733e-02   -0.014162     1.740596e-02    4.954739e-11    -5.501232e-11      5.323576e-11      -4.583363e-11   
  2899.0    -0.016968    1.669716e-02   -0.013083     1.856859e-02    4.281343e-11    -5.825599e-11      5.477607e-11      -5.086376e-11   
  2900.0    -0.015105    1.784869e-02   -0.013066     1.992860e-02    3.927955e-11    -6.186099e-11      5.263303e-11      -5.532960e-11   
  2901.0    -0.013025    1.886613e-02   -0.012997     2.131580e-02    3.923210e-11    -6.610688e-11      4.627678e-11      -5.886110e-11   
  2902.0    -0.011927    1.999486e-02   -0.011717     2.247305e-02    3.886747e-11    -7.040222e-11      3.938590e-11      -6.196700e-11   
  2903.0    -0.011846    2.130887e-02   -0.009272     2.332594e-02    3.440495e-11    -7.389832e-11      3.588108e-11      -6.546096e-11   
  2904.0    -0.011617    2.262321e-02   -0.006868     2.405535e-02    2.617535e-11    -7.638058e-11      3.570062e-11      -6.955896e-11   
  2905.0    -0.010133    2.368586e-02   -0.005574     2.489463e-02    1.827391e-11    -7.847569e-11      3.487605e-11      -7.362190e-11   
  2906.0    -0.007547    2.444196e-02   -0.005169     2.587038e-02    1.415359e-11    -8.095148e-11      2.982469e-11      -7.682107e-11   
  2907.0    -0.005105    2.508539e-02   -0.004390     2.676656e-02    1.291461e-11    -8.386537e-11      2.122636e-11      -7.900834e-11   
  2908.0    -0.003811    2.584200e-02   -0.002298     2.735064e-02    1.029337e-11    -8.648021e-11      1.330138e-11      -8.085211e-11   
  2909.0    -0.003342    2.671873e-02    0.000703     2.761771e-02    3.282088e-12    -8.803838e-11      9.270544e-12      -8.309285e-11   
  2910.0    -0.002409    2.748913e-02    0.003296     2.778925e-02   -6.606344e-12    -8.855857e-11      7.896872e-12      -8.572174e-11   
  2911.0    -0.000150    2.793104e-02    0.004664     2.806795e-02   -1.495051e-11    -8.879588e-11      4.840071e-12      -8.796899e-11   
  2912.0     0.002933    2.805985e-02    0.005367     2.841334e-02   -1.916851e-11    -8.940856e-11     -2.639371e-12      -8.911409e-11   
  2913.0     0.005508    2.810572e-02    0.006725     2.858019e-02   -2.127817e-11    -9.023094e-11     -1.270324e-11      -8.924377e-11   
  2914.0     0.006844    2.825950e-02    0.009390     2.837836e-02   -2.569194e-11    -9.043697e-11     -2.089730e-11      -8.913991e-11   
  2915.0     0.007591    2.846155e-02    0.012631     2.787358e-02   -3.442757e-11    -8.941787e-11     -2.493338e-11      -8.941877e-11   
  2916.0     0.009070    2.846141e-02    0.015113     2.731263e-02   -4.490283e-11    -8.742676e-11     -2.713123e-11      -8.985071e-11   
  2917.0     0.011838    2.808381e-02    0.016332     2.685384e-02   -5.269284e-11    -8.529492e-11     -3.188636e-11      -8.959441e-11   
  2918.0     0.015079    2.741405e-02    0.017145     2.639365e-02   -5.627352e-11    -8.352631e-11     -4.089771e-11      -8.809271e-11   
  2919.0     0.017474    2.670271e-02    0.018835     2.567649e-02   -5.863265e-11    -8.174760e-11     -5.130532e-11      -8.566336e-11   
  2920.0     0.018616    2.609273e-02    0.021719     2.456923e-02   -6.401146e-11    -7.910700e-11     -5.874643e-11      -8.314749e-11   
  2921.0     0.019436    2.546332e-02    0.024792     2.320423e-02   -7.329427e-11    -7.519145e-11     -6.203113e-11      -8.099546e-11   
  2922.0     0.021190    2.455918e-02    0.026802     2.183651e-02   -8.302103e-11    -7.047237e-11     -6.439205e-11      -7.877685e-11   
  2923.0     0.024092    2.326554e-02    0.027592     2.056944e-02   -8.908706e-11    -6.579936e-11     -6.996115e-11      -7.564306e-11   
  2924.0     0.027072    2.173212e-02    0.028254     1.924489e-02   -9.113686e-11    -6.148837e-11     -7.927678e-11      -7.124331e-11   
  2925.0     0.028919    2.021253e-02    0.029943     1.761633e-02   -9.291108e-11    -5.698851e-11     -8.866924e-11      -6.610547e-11   
  2926.0     0.029580    1.879232e-02    0.032617     1.561803e-02   -9.817397e-11    -5.148667e-11     -9.418672e-11      -6.107117e-11   
  2927.0     0.030201    1.729927e-02    0.035072     1.343990e-02   -1.066170e-10    -4.479741e-11     -9.582417e-11      -5.639497e-11   
  2928.0     0.031883    1.549264e-02    0.036234     1.132732e-02   -1.141585e-10    -3.757787e-11     -9.749229e-11      -5.147976e-11   
  2929.0     0.034479    1.332705e-02    0.036300     9.321951e-03   -1.173150e-10    -3.063602e-11     -1.027618e-10      -4.553374e-11   
  2930.0     0.036746    1.100633e-02    0.036521     7.223252e-03   -1.169262e-10    -2.407900e-11     -1.109764e-10      -3.843971e-11   
  2931.0     0.037673    8.769270e-03    0.037839     4.812149e-03   -1.172152e-10    -1.722032e-11     -1.179283e-10      -3.089876e-11   
  2932.0     0.037562    6.638486e-03    0.039861     2.095378e-03   -1.212001e-10    -9.345975e-12     -1.203667e-10      -2.369349e-11   
  2933.0     0.037691    4.403477e-03    0.041273    -6.931054e-04   -1.274076e-10    -5.123239e-13     -1.194728e-10      -1.686604e-11   
  2934.0     0.038927    1.855949e-03    0.041252    -3.335115e-03   -1.314367e-10     8.485086e-12     -1.195526e-10      -9.697812e-12   
  2935.0     0.040779   -9.765238e-04    0.040343    -5.853401e-03   -1.306807e-10     1.693793e-11     -1.233603e-10      -1.512431e-12   
  2936.0     0.041919   -3.850661e-03    0.039862    -8.476084e-03   -1.271152e-10     2.495495e-11     -1.290987e-10       7.564750e-12   
  2937.0     0.041610   -6.559649e-03    0.040471    -1.137885e-02   -1.251416e-10     3.330782e-11     -1.323334e-10       1.671019e-11   
  2938.0     0.040490   -9.145174e-03    0.041457    -1.448316e-02   -1.268173e-10     4.255988e-11     -1.307537e-10       2.525678e-11   
  2939.0     0.039877   -1.184060e-02    0.041493    -1.752825e-02   -1.296185e-10     5.241802e-11     -1.266424e-10       3.337732e-11   
  2940.0     0.040340   -1.480669e-02    0.040069    -2.033914e-02   -1.291491e-10     6.200713e-11     -1.243906e-10       4.185949e-11   
  2941.0     0.041081   -1.794523e-02    0.038037    -2.300150e-02   -1.238718e-10     7.077092e-11     -1.257412e-10       5.121564e-11   
  2942.0     0.040790   -2.099148e-02    0.036684    -2.575480e-02   -1.167556e-10     7.902693e-11     -1.278932e-10       6.108819e-11   
  2943.0     0.039055   -2.378592e-02    0.036348    -2.871911e-02   -1.120638e-10     8.757738e-11     -1.265130e-10       7.059236e-11   
  2944.0     0.036804   -2.643180e-02    0.036046    -3.175056e-02   -1.107496e-10     9.679613e-11     -1.204004e-10       7.922619e-11   
  2945.0     0.035301   -2.916878e-02    0.034538    -3.458125e-02   -1.094278e-10     1.061773e-10     -1.127754e-10       8.736599e-11   
  2946.0     0.034779   -3.209915e-02    0.031666    -3.709281e-02   -1.040310e-10     1.148326e-10     -1.077983e-10       9.581290e-11   
  2947.0     0.034193   -3.506197e-02    0.028523    -3.942836e-02   -9.420452e-11     1.224006e-10     -1.060792e-10       1.048804e-10   
  2948.0     0.032343   -3.779120e-02    0.026280    -4.182220e-02   -8.369647e-11     1.293874e-10     -1.040235e-10       1.140078e-10   
  2949.0     0.029176   -4.018698e-02    0.024924    -4.433126e-02   -7.632522e-11     1.365704e-10     -9.771694e-11       1.223162e-10   
  2950.0     0.025844   -4.240746e-02    0.023277    -4.675799e-02   -7.187553e-11     1.441110e-10     -8.715869e-11       1.295081e-10   
  2951.0     0.023463   -4.468224e-02    0.020276    -4.884810e-02   -6.635181e-11     1.513314e-10     -7.627289e-11       1.361389e-10   
  2952.0     0.021918   -4.704889e-02    0.016126    -5.054964e-02   -5.631365e-11     1.573991e-10     -6.868934e-11       1.429683e-10   
  2953.0     0.019990   -4.929687e-02    0.012086    -5.205397e-02   -4.261444e-11     1.621779e-10     -6.384640e-11       1.500924e-10   
  2954.0     0.016682   -5.117950e-02    0.009121    -5.357466e-02   -2.950933e-11     1.663293e-10     -5.762136e-11       1.567925e-10   
  2955.0     0.012303   -5.266510e-02    0.006873    -5.510292e-02   -2.009658e-11     1.705546e-10     -4.680648e-11       1.622641e-10   
  2956.0     0.008143   -5.395658e-02    0.004055    -5.640364e-02   -1.301208e-11     1.747960e-10     -3.259974e-11       1.664399e-10   
  2957.0     0.005091   -5.525826e-02   -0.000141    -5.725617e-02   -3.942995e-12     1.782589e-10     -1.934407e-11       1.700180e-10   
  2958.0     0.002692   -5.654200e-02   -0.005164    -5.768027e-02    9.674293e-12     1.802318e-10     -9.877007e-12       1.736666e-10   
  2959.0    -0.000354   -5.756469e-02   -0.009682    -5.790325e-02    2.584214e-11     1.808186e-10     -2.509486e-12       1.772628e-10   
  2960.0    -0.004770   -5.811861e-02   -0.013001    -5.810417e-02    4.010901e-11     1.807936e-10      7.106944e-12       1.799875e-10   
  2961.0    -0.009911   -5.824417e-02   -0.015803    -5.821107e-02    5.032105e-11     1.807362e-10      2.124100e-11       1.811746e-10   
  2962.0    -0.014441   -5.817588e-02   -0.019385    -5.797017e-02    5.889033e-11     1.803797e-10      3.758523e-11       1.809966e-10   
  2963.0    -0.017760   -5.807977e-02   -0.024247    -5.721228e-02    7.013341e-11     1.788761e-10      5.169539e-11       1.802490e-10   
  2964.0    -0.020632   -5.786591e-02   -0.029529    -5.602903e-02    8.555373e-11     1.756923e-10      6.173191e-11       1.794650e-10   
  2965.0    -0.024343   -5.727821e-02   -0.033923    -5.466886e-02    1.021588e-10     1.711696e-10      7.038703e-11       1.783176e-10   
  2966.0    -0.029292   -5.616472e-02   -0.037063    -5.326510e-02    1.156274e-10     1.661439e-10      8.191913e-11       1.759532e-10   
  2967.0    -0.034543   -5.463665e-02   -0.039897    -5.168972e-02    1.249076e-10     1.610361e-10      9.749628e-11       1.718973e-10   
  2968.0    -0.038813   -5.294474e-02   -0.043647    -4.969044e-02    1.332848e-10     1.553956e-10      1.138740e-10       1.665546e-10   
  2969.0    -0.041837   -5.120642e-02   -0.048463    -4.716338e-02    1.447685e-10     1.483880e-10      1.268334e-10       1.607651e-10   
  2970.0    -0.044631   -4.927836e-02   -0.053245    -4.426686e-02    1.596983e-10     1.397018e-10      1.356677e-10       1.548938e-10   
  2971.0    -0.048374   -4.691181e-02   -0.056805    -4.125381e-02    1.743111e-10     1.298951e-10      1.438777e-10       1.484388e-10   
  2972.0    -0.053115   -4.402313e-02   -0.059129    -3.820370e-02    1.847346e-10     1.198086e-10      1.553253e-10       1.405788e-10   
  2973.0    -0.057696   -4.078761e-02   -0.061368    -3.494319e-02    1.910981e-10     1.096788e-10      1.699993e-10       1.310699e-10   
  2974.0    -0.060983   -3.745537e-02   -0.064576    -3.124118e-02    1.973246e-10     9.890802e-11      1.839608e-10       1.205235e-10   
  2975.0    -0.063065   -3.408818e-02   -0.068550    -2.706766e-02    2.068310e-10     8.673971e-11      1.935278e-10       1.097667e-10   
  2976.0    -0.065137   -3.050110e-02   -0.072029    -2.263707e-02    2.187767e-10     7.310937e-11      1.991812e-10       9.897409e-11   
  2977.0    -0.068190   -2.647198e-02   -0.074036    -1.818939e-02    2.289091e-10     5.875357e-11      2.049787e-10       8.750914e-11   
  2978.0    -0.071918   -2.199253e-02   -0.074908    -1.374535e-02    2.340924e-10     4.445914e-11      2.141114e-10       7.464577e-11   
  2979.0    -0.075030   -1.729016e-02   -0.075918    -9.099731e-03    2.356321e-10     3.026309e-11      2.253976e-10       6.039068e-11   
  2980.0    -0.076624   -1.259698e-02   -0.077880    -4.059924e-03    2.378090e-10     1.546623e-11      2.344989e-10       4.551967e-11   
  2981.0    -0.077140   -7.915356e-03   -0.080254     1.327729e-03    2.432063e-10    -5.543440e-13      2.385439e-10       3.078855e-11   
  2982.0    -0.077866   -3.032862e-03   -0.081713     6.808155e-03    2.498740e-10    -1.761129e-11      2.391704e-10       1.617046e-11   
  2983.0    -0.079534    2.229548e-03   -0.081561     1.217163e-02    2.533879e-10    -3.484340e-11      2.407036e-10       9.422300e-13   
  2984.0    -0.081510    7.804116e-03   -0.080468     1.745761e-02    2.515831e-10    -5.157532e-11      2.454391e-10      -1.547372e-11   
  2985.0    -0.082467    1.342791e-02   -0.079737     2.288843e-02    2.468510e-10    -6.797276e-11      2.511206e-10      -3.282087e-11   
  2986.0    -0.081802    1.890375e-02   -0.079883     2.860462e-02    2.435251e-10    -8.478680e-11      2.533344e-10      -5.021651e-11   
  2987.0    -0.080274    2.428900e-02   -0.080072     3.448759e-02    2.431763e-10    -1.024635e-10      2.502347e-10      -6.703171e-11   
  2988.0    -0.079174    2.980845e-02   -0.079012     4.026097e-02    2.428962e-10    -1.205803e-10      2.445016e-10      -8.349381e-11   
  2989.0    -0.078924    3.558567e-02   -0.076341     4.576142e-02    2.384191e-10    -1.382175e-10      2.404195e-10      -1.003618e-10   
  2990.0    -0.078612    4.148270e-02   -0.073013     5.108664e-02    2.287132e-10    -1.548635e-10      2.392303e-10      -1.180253e-10   
  2991.0    -0.076974    4.722123e-02   -0.070266     5.646109e-02    2.170868e-10    -1.708785e-10      2.377769e-10      -1.360002e-10   
  2992.0    -0.073751    5.265445e-02   -0.068287     6.196454e-02    2.076171e-10    -1.870152e-10      2.318987e-10      -1.533649e-10   
  2993.0    -0.069968    5.789639e-02   -0.066010     6.741646e-02    2.007566e-10    -2.035158e-10      2.209149e-10      -1.696668e-10   
  2994.0    -0.066828    6.316928e-02   -0.062271     7.254109e-02    1.928583e-10    -2.197595e-10      2.083574e-10      -1.853215e-10   
  2995.0    -0.064414    6.853392e-02   -0.057071     7.723516e-02    1.801310e-10    -2.348409e-10      1.981637e-10      -2.010732e-10   
