#Longitud de onda =  581  nm				Anchura de pulso =  25  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
   167.0    4.682076e-05  -1.130580e-06   -1.798313e-13    -1.122941e-14  
   168.0    5.161212e-05   1.812579e-06   -1.969601e-13    -2.408429e-14  
   169.0    5.664351e-05   5.362772e-06   -2.147586e-13    -3.930866e-14  
   170.0    6.188973e-05   9.589818e-06   -2.331040e-13    -5.715165e-14  
   171.0    6.731790e-05   1.456696e-05   -2.518439e-13    -7.787154e-14  
   172.0    7.288653e-05   2.037041e-05   -2.707928e-13    -1.017337e-13  
   173.0    7.854471e-05   2.707881e-05   -2.897291e-13    -1.290082e-13  
   174.0    8.423112e-05   3.477256e-05   -3.083926e-13    -1.599666e-13  
   175.0    8.987323e-05   4.353298e-05   -3.264813e-13    -1.948792e-13  
   176.0    9.538636e-05   5.344138e-05   -3.436484e-13    -2.340102e-13  
   177.0    1.006729e-04   6.457796e-05   -3.595005e-13    -2.776141e-13  
   178.0    1.056215e-04   7.702052e-05   -3.735949e-13    -3.259303e-13  
   179.0    1.101062e-04   9.084308e-05   -3.854378e-13    -3.791775e-13  
   180.0    1.139863e-04   1.061143e-04   -3.944826e-13    -4.375482e-13  
   181.0    1.171053e-04   1.228957e-04   -4.001295e-13    -5.012015e-13  
   182.0    1.192907e-04   1.412399e-04   -4.017246e-13    -5.702563e-13  
   183.0    1.203540e-04   1.611884e-04   -3.985606e-13    -6.447838e-13  
   184.0    1.200906e-04   1.827693e-04   -3.898775e-13    -7.247997e-13  
   185.0    1.182800e-04   2.059954e-04   -3.748650e-13    -8.102555e-13  
   186.0    1.146860e-04   2.308613e-04   -3.526651e-13    -9.010300e-13  
   187.0    1.090581e-04   2.573411e-04   -3.223759e-13    -9.969206e-13  
   188.0    1.011317e-04   2.853857e-04   -2.830571e-13    -1.097634e-12  
   189.0    9.063020e-05   3.149200e-04   -2.337358e-13    -1.202779e-12  
   190.0    7.726613e-05   3.458406e-04   -1.734142e-13    -1.311854e-12  
   191.0    6.074360e-05   3.780128e-04   -1.010784e-13    -1.424242e-12  
   192.0    4.076056e-05   4.112680e-04   -1.570836e-14    -1.539200e-12  
   193.0    1.701170e-05   4.454012e-04    8.371029e-14    -1.655855e-12  
   194.0   -1.080828e-05   4.801690e-04    1.981737e-13    -1.773192e-12  
   195.0   -4.300100e-05   5.152870e-04    3.286452e-13    -1.890052e-12  
   196.0   -7.986032e-05   5.504281e-04    4.760400e-13    -2.005128e-12  
   197.0   -1.216679e-04   5.852209e-04    6.412081e-13    -2.116957e-12  
   198.0   -1.686881e-04   6.192487e-04    8.249165e-13    -2.223924e-12  
   199.0   -2.211631e-04   6.520484e-04    1.027829e-12    -2.324257e-12  
   200.0   -2.793069e-04   6.831107e-04    1.250489e-12    -2.416031e-12  
   201.0   -3.432998e-04   7.118797e-04    1.493294e-12    -2.497176e-12  
   202.0   -4.132820e-04   7.377547e-04    1.756478e-12    -2.565475e-12  
   203.0   -4.893470e-04   7.600912e-04    2.040088e-12    -2.618582e-12  
   204.0   -5.715358e-04   7.782035e-04    2.343963e-12    -2.654025e-12  
   205.0   -6.598298e-04   7.913675e-04    2.667712e-12    -2.669229e-12  
   206.0   -7.541442e-04   7.988252e-04    3.010692e-12    -2.661527e-12  
   207.0   -8.543221e-04   7.997891e-04    3.371988e-12    -2.628184e-12  
   208.0   -9.601277e-04   7.934478e-04    3.750395e-12    -2.566416e-12  
   209.0   -1.071241e-03   7.789728e-04    4.144398e-12    -2.473422e-12  
   210.0   -1.187250e-03   7.555260e-04    4.552161e-12    -2.346411e-12  
   211.0   -1.307652e-03   7.222679e-04    4.971508e-12    -2.182630e-12  
   212.0   -1.431840e-03   6.783670e-04    5.399918e-12    -1.979407e-12  
   213.0   -1.559107e-03   6.230096e-04    5.834513e-12    -1.734180e-12  
   214.0   -1.688640e-03   5.554110e-04    6.272058e-12    -1.444543e-12  
   215.0   -1.819520e-03   4.748269e-04    6.708963e-12    -1.108282e-12  
   216.0   -1.950719e-03   3.805654e-04    7.141281e-12    -7.234240e-13  
   217.0   -2.081102e-03   2.720002e-04    7.564725e-12    -2.882760e-13  
   218.0   -2.209433e-03   1.485831e-04    7.974677e-12     1.985273e-13  
   219.0   -2.334371e-03   9.857679e-06    8.366213e-12     7.379797e-13  
   220.0   -2.454483e-03  -1.445270e-04    8.734124e-12     1.330658e-12  
   221.0   -2.568244e-03  -3.148035e-04    9.072948e-12     1.976681e-12  
   222.0   -2.674053e-03  -5.010724e-04    9.377007e-12     2.675663e-12  
   223.0   -2.770235e-03  -7.032895e-04    9.640450e-12     3.426679e-12  
   224.0   -2.855058e-03  -9.212540e-04    9.857299e-12     4.228228e-12  
   225.0   -2.926747e-03  -1.154597e-03    1.002150e-11     5.078198e-12  
   226.0   -2.983495e-03  -1.402771e-03    1.012699e-11     5.973840e-12  
   227.0   -3.023484e-03  -1.665042e-03    1.016776e-11     6.911747e-12  
   228.0   -3.044900e-03  -1.940480e-03    1.013789e-11     7.887834e-12  
   229.0   -3.045957e-03  -2.227956e-03    1.003167e-11     8.897332e-12  
   230.0   -3.024912e-03  -2.526134e-03    9.843659e-12     9.934781e-12  
   231.0   -2.980091e-03  -2.833474e-03    9.568730e-12     1.099404e-11  
   232.0   -2.909910e-03  -3.148229e-03    9.202188e-12     1.206830e-11  
   233.0   -2.812902e-03  -3.468450e-03    8.739831e-12     1.315009e-11  
   234.0   -2.687734e-03  -3.791990e-03    8.178032e-12     1.423136e-11  
   235.0   -2.533236e-03  -4.116512e-03    7.513818e-12     1.530343e-11  
   236.0   -2.348423e-03  -4.439501e-03    6.744945e-12     1.635715e-11  
   237.0   -2.132519e-03  -4.758277e-03    5.869971e-12     1.738287e-11  
   238.0   -1.884978e-03  -5.070014e-03    4.888321e-12     1.837055e-11  
   239.0   -1.605504e-03  -5.371754e-03    3.800353e-12     1.930983e-11  
   240.0   -1.294074e-03  -5.660434e-03    2.607413e-12     2.019012e-11  
   241.0   -9.509507e-04  -5.932907e-03    1.311877e-12     2.100070e-11  
   242.0   -5.767026e-04  -6.185973e-03   -8.280215e-14     2.173078e-11  
   243.0   -1.722141e-04  -6.416405e-03   -1.572074e-12     2.236968e-11  
   244.0    2.613042e-04  -6.620981e-03   -3.150267e-12     2.290688e-11  
   245.0    7.223080e-04  -6.796519e-03   -4.810588e-12     2.333215e-11  
   246.0    1.208916e-03  -6.939910e-03   -6.545122e-12     2.363569e-11  
   247.0    1.718912e-03  -7.048152e-03   -8.344860e-12     2.380826e-11  
   248.0    2.249746e-03  -7.118392e-03   -1.019972e-11     2.384125e-11  
   249.0    2.798543e-03  -7.147955e-03   -1.209862e-11     2.372684e-11  
   250.0    3.362116e-03  -7.134387e-03   -1.402949e-11     2.345814e-11  
   251.0    3.936984e-03  -7.075488e-03   -1.597941e-11     2.302926e-11  
   252.0    4.519386e-03  -6.969345e-03   -1.793463e-11     2.243541e-11  
   253.0    5.105314e-03  -6.814369e-03   -1.988072e-11     2.167305e-11  
   254.0    5.690535e-03  -6.609323e-03   -2.180269e-11     2.073996e-11  
   255.0    6.270623e-03  -6.353351e-03   -2.368504e-11     1.963528e-11  
   256.0    6.841002e-03  -6.046007e-03   -2.551200e-11     1.835965e-11  
   257.0    7.396974e-03  -5.687270e-03   -2.726758e-11     1.691519e-11  
   258.0    7.933771e-03  -5.277570e-03   -2.893579e-11     1.530560e-11  
   259.0    8.446594e-03  -4.817795e-03   -3.050074e-11     1.353615e-11  
   260.0    8.930660e-03  -4.309306e-03   -3.194685e-11     1.161369e-11  
   261.0    9.381250e-03  -3.753936e-03   -3.325900e-11     9.546643e-12  
   262.0    9.793761e-03  -3.153995e-03   -3.442269e-11     7.344995e-12  
   263.0    1.016375e-02  -2.512259e-03   -3.542418e-11     5.020216e-12  
   264.0    1.048699e-02  -1.831963e-03   -3.625072e-11     2.585216e-12  
   265.0    1.075952e-02  -1.116779e-03   -3.689063e-11     5.425899e-14  
   266.0    1.097768e-02  -3.707995e-04   -3.733347e-11    -2.557138e-12  
   267.0    1.113816e-02   4.014942e-04   -3.757023e-11    -5.232322e-12  
   268.0    1.123805e-02   1.195263e-03   -3.759338e-11    -7.953632e-12  
   269.0    1.127490e-02   2.005346e-03   -3.739703e-11    -1.070255e-11  
   270.0    1.124669e-02   2.826307e-03   -3.697701e-11    -1.345987e-11  
   271.0    1.115195e-02   3.652476e-03   -3.633096e-11    -1.620583e-11  
   272.0    1.098971e-02   4.478001e-03   -3.545839e-11    -1.892035e-11  
   273.0    1.075955e-02   5.296900e-03   -3.436074e-11    -2.158319e-11  
   274.0    1.046165e-02   6.103118e-03   -3.304137e-11    -2.417414e-11  
   275.0    1.009674e-02   6.890585e-03   -3.150560e-11    -2.667321e-11  
   276.0    9.666143e-03   7.653271e-03   -2.976067e-11    -2.906086e-11  
   277.0    9.171766e-03   8.385251e-03   -2.781570e-11    -3.131819e-11  
   278.0    8.616085e-03   9.080759e-03   -2.568167e-11    -3.342710e-11  
   279.0    8.002134e-03   9.734250e-03   -2.337127e-11    -3.537050e-11  
   280.0    7.333482e-03   1.034046e-02   -2.089885e-11    -3.713251e-11  
   281.0    6.614207e-03   1.089444e-02   -1.828030e-11    -3.869859e-11  
   282.0    5.848862e-03   1.139166e-02   -1.553287e-11    -4.005572e-11  
   283.0    5.042435e-03   1.182798e-02   -1.267508e-11    -4.119251e-11  
   284.0    4.200308e-03   1.219977e-02   -9.726479e-12    -4.209937e-11  
   285.0    3.328205e-03   1.250388e-02   -6.707520e-12    -4.276857e-11  
   286.0    2.432139e-03   1.273775e-02   -3.639341e-12    -4.319435e-11  
   287.0    1.518360e-03   1.289938e-02   -5.435678e-13    -4.337297e-11  
   288.0    5.932898e-04   1.298735e-02    2.557890e-12    -4.330278e-11  
   289.0   -3.365343e-04   1.300088e-02    5.643053e-12    -4.298419e-11  
   290.0   -1.264525e-03   1.293980e-02    8.690081e-12    -4.241971e-11  
   291.0   -2.184108e-03   1.280458e-02    1.167749e-11    -4.161390e-11  
   292.0   -3.088784e-03   1.259631e-02    1.458434e-11    -4.057335e-11  
   293.0   -3.972193e-03   1.231667e-02    1.739045e-11    -3.930659e-11  
   294.0   -4.828175e-03   1.196796e-02    2.007661e-11    -3.782398e-11  
   295.0   -5.650826e-03   1.155304e-02    2.262472e-11    -3.613764e-11  
   296.0   -6.434557e-03   1.107529e-02    2.501795e-11    -3.426131e-11  
   297.0   -7.174143e-03   1.053862e-02    2.724095e-11    -3.221020e-11  
   298.0   -7.864774e-03   9.947380e-03    2.927994e-11    -3.000082e-11  
   299.0   -8.502093e-03   9.306356e-03    3.112284e-11    -2.765082e-11  
   300.0   -9.082237e-03   8.620683e-03    3.275934e-11    -2.517880e-11  
   301.0   -9.601867e-03   7.895815e-03    3.418102e-11    -2.260416e-11  
   302.0   -1.005820e-02   7.137462e-03    3.538138e-11    -1.994683e-11  
   303.0   -1.044901e-02   6.351531e-03    3.635587e-11    -1.722712e-11  
   304.0   -1.077266e-02   5.544068e-03    3.710193e-11    -1.446552e-11  
   305.0   -1.102812e-02   4.721197e-03    3.761892e-11    -1.168248e-11  
   306.0   -1.121492e-02   3.889060e-03    3.790817e-11    -8.898217e-12  
   307.0   -1.133319e-02   3.053758e-03    3.797287e-11    -6.132537e-12  
   308.0   -1.138363e-02   2.221294e-03    3.781802e-11    -3.404649e-12  
   309.0   -1.136749e-02   1.397515e-03    3.745034e-11    -7.329914e-13  
   310.0   -1.128655e-02   5.880613e-04    3.687816e-11     1.864928e-12  
   311.0   -1.114309e-02  -2.016843e-04    3.611132e-11     4.372672e-12  
   312.0   -1.093986e-02  -9.666407e-04    3.516102e-11     6.775011e-12  
   313.0   -1.068002e-02  -1.702071e-03    3.403966e-11     9.058032e-12  
   314.0   -1.036714e-02  -2.403617e-03    3.276074e-11     1.120923e-11  
   315.0   -1.000511e-02  -3.067333e-03    3.133863e-11     1.321762e-11  
   316.0   -9.598130e-03  -3.689712e-03    2.978845e-11     1.507372e-11  
